sentence,ground_truth_syllable_count,predicted_syllable_count,model_id
"Had he known, he would not have sent out those invitations.",14,15 syllables,claude-3-5-sonnet-20241022
"He had to have her in his bed, no matter what the cost.",14,13 syllables,claude-3-5-sonnet-20241022
"Suddenly, the normally ebullient Louise is thrown into turmoil.",18,15 syllables,claude-3-5-sonnet-20241022
"Still, she's never been more than words on a page…until now.",14,13 syllables,claude-3-5-sonnet-20241022
She can't help dreaming about being Troy's bride.,11,10 syllables,claude-3-5-sonnet-20241022
"When pretend turns to desire, heartbreak is unavoidable.",16,14 syllables,claude-3-5-sonnet-20241022
Between working on the TV show Do You Have What It Takes.,15,14 syllables,claude-3-5-sonnet-20241022
"and his band reforming, he's too busy for a relationship.",16,14 syllables,claude-3-5-sonnet-20241022
What he needs is a pretend girlfriend.,9,9 syllables,claude-3-5-sonnet-20241022
As Chloe gets to know Sander she learns he's nothing like her scumbag ex.,18,15 syllables,claude-3-5-sonnet-20241022
“This was a can’t-put-down read for me.,9,10 syllables,claude-3-5-sonnet-20241022
The flow is perfect and it made me an Aimee Duffy fan.,15,14 syllables,claude-3-5-sonnet-20241022
That some of the things that happen to us simply cannot be redone.,17,15 syllables,claude-3-5-sonnet-20241022
"As it turns out, those roads we’ve traveled do not fade at all.",14,15 syllables,claude-3-5-sonnet-20241022
"And Adria Caskey was about to settle the account, once and for all.",19,17 syllables,claude-3-5-sonnet-20241022
Long ago her family had been ripped from her with no warning.,16,15 syllables,claude-3-5-sonnet-20241022
fter her miraculous return from the dead and what that  meant to.,17,15 syllables,claude-3-5-sonnet-20241022
"those in power, Arina Sophia Meran, well known as  professional model,.",21,19 syllables,claude-3-5-sonnet-20241022
"social reformer, fundraiser, mystic,  and homeless advocate, becomes the.",19,14 syllables,claude-3-5-sonnet-20241022
 target of assassination  and clandestine attempts to silence her truth.,19,19 syllables,claude-3-5-sonnet-20241022
       Arina remembers through dreams and other.,11,11 syllables,claude-3-5-sonnet-20241022
parallel transcendental experiences while she was dead the  life of.,19,19 syllables,claude-3-5-sonnet-20241022
"Saint Elizabeth of Hungary, a saint that should by  birth have been a.",18,19 syllables,claude-3-5-sonnet-20241022
Roman Empress in the 13th century.,11,9 syllables,claude-3-5-sonnet-20241022
She  realizes that her present life.,10,8 syllables,claude-3-5-sonnet-20241022
is an opportunity to restore  what was lost in the past including her.,20,19 syllables,claude-3-5-sonnet-20241022
"memories, her mate,  her own life giving talents, and her very regal.",18,"Let me count each word's syllables:
memories (3), her (1), mate (1), her (1), own (1), life (1), giving (2), talents (2), and (1), her (1), very (2), regal (2)

Total syllables: 19",claude-3-5-sonnet-20241022
place in  the grand order of Life.,8,8 syllables,claude-3-5-sonnet-20241022
Elizabeth/Arina's soul mate further develops her  intuitive ability to.,23,17 syllables,claude-3-5-sonnet-20241022
see through her lens of time.,6,7 syllables,claude-3-5-sonnet-20241022
"union evolve, so does everyone  else that is fortunate enough to see or.",20,19 syllables,claude-3-5-sonnet-20241022
The  collective force of this charismatic wake coalesces.,16,13 syllables,claude-3-5-sonnet-20241022
" into a  right-relation, right government, nation-wide occupation  that.",20,19 syllables,claude-3-5-sonnet-20241022
awakens people into democratic behavior and exposes  the lies and false.,22,19 syllables,claude-3-5-sonnet-20241022
faith used to erase care and charity  from humanity.,15,14 syllables,claude-3-5-sonnet-20241022
"day California and  medieval German and Hungarian castles, England, and.",21,21 syllables,claude-3-5-sonnet-20241022
"at the  White House in Washington, D.C.",10,8 syllables,claude-3-5-sonnet-20241022
 and unexplainable phenomenon confirm the knowledge  that secret forces.,20,19 syllables,claude-3-5-sonnet-20241022
fear: she is the re-Sourcement and the  inspiration that will bring.,16,15 syllables,claude-3-5-sonnet-20241022
about long over-due personal  and political changes.,16,13 syllables,claude-3-5-sonnet-20241022
When they're not busy giving us migraines.” ~King Henry.,13,10 syllables,claude-3-5-sonnet-20241022
No one ever said raising children was easy...but raising a future monarch.,20,21 syllables,claude-3-5-sonnet-20241022
She is usually shy but very protective of those she cares for and love.,20,19 syllables,claude-3-5-sonnet-20241022
"During a night out with friends, Joe and Yanet meet.",12,12 syllables,claude-3-5-sonnet-20241022
"The two discover that they are truly soul mates.Joe’s identical twin brother, Dr.",22,"Let me count each word's syllables:
The (1) + two (1) + dis•cov•er (3) + that (1) + they (1) + are (1) + tru•ly (2) + soul (1) + mates (1) + Joe's (1) + i•den•ti•cal (4) + twin (1) + broth•er (2) + Dr. (1)

Total: 20 syllables",claude-3-5-sonnet-20241022
"When Victory delivers a baby daughter, the future seems full of promise.",20,17 syllables,claude-3-5-sonnet-20241022
"However, the past is not that easily laid to rest.",14,13 syllables,claude-3-5-sonnet-20241022
"But there is something familiar about the blue toad, something she cannot quite place….",20,"Let me count each word's syllables:

But (1) + there (1) + is (1) + some•thing (2) + fa•mil•iar (4) + a•bout (2) + the (1) + blue (1) + toad (1) + some•thing (2) + she (1) + can•not (2) + quite (1) + place (1)

Total syllables: 20",claude-3-5-sonnet-20241022
"Wes Tanner might be devastatingly handsome, but Abby has no time for romance.",21,19 syllables,claude-3-5-sonnet-20241022
Especially with a man intent on leaving town.,12,13 syllables,claude-3-5-sonnet-20241022
Except Marco isn't a man to forgive and forget.,14,13 syllables,claude-3-5-sonnet-20241022
Sorcha Kelly fell head over heels for her impossibly irresistible boss years ago.,24,21 syllables,claude-3-5-sonnet-20241022
But Drake McQuaid is very real--and every inch a powerfully attractive man...,21,19 syllables,claude-3-5-sonnet-20241022
Sharp.But he’s the man with two rules:1.,10,8 syllables,claude-3-5-sonnet-20241022
"No relationshipsCam pushes herself into Sharp's life, breaking down the walls he’s built.",21,"Let me count each word's syllables:
No (1) + relationships (4) + Cam (1) + pushes (2) + herself (2) + into (2) + Sharp's (1) + life (1) + breaking (2) + down (1) + the (1) + walls (1) + he's (1) + built (1)

Total: 20 syllables",claude-3-5-sonnet-20241022
Soon they find themselves in a situation neither wants to walk away from.,19,17 syllables,claude-3-5-sonnet-20241022
But one thing is certain—fifteen pairs of hearts will never be the same again.,19,19 syllables,claude-3-5-sonnet-20241022
"She knows the murderer has blue eyes, but only that.",13,12 syllables,claude-3-5-sonnet-20241022
Both fall in love to each other.,8,8 syllables,claude-3-5-sonnet-20241022
Do the same become one FRAGMENTED LOVE in their lives.,13,13 syllables,claude-3-5-sonnet-20241022
Piper Witt is waiting for a Christmas miracle.,13,11 syllables,claude-3-5-sonnet-20241022
"Will He come through, just like she's expecting Him to..",12,12 syllables,claude-3-5-sonnet-20241022
or will He do something unexpected in this season of her life.,17,15 syllables,claude-3-5-sonnet-20241022
She can't fulfill her longtime dream of starting up her own bakery without help.,20,17 syllables,claude-3-5-sonnet-20241022
"Since the day she returned to the residence, she wrongly trusted the evildoers.",21,17 syllables,claude-3-5-sonnet-20241022
Her life was always in the calculations of others.,14,13 syllables,claude-3-5-sonnet-20241022
She was already the laughing stock of the entire capital.,17,13 syllables,claude-3-5-sonnet-20241022
"With Nick on the bench, its up to Abby to turn the game around.",16,14 syllables,claude-3-5-sonnet-20241022
Will they strike out or end up with a homerun.,11,11 syllables,claude-3-5-sonnet-20241022
Jazz Vanessen is weird—and not just because he’s a werewolf.,15,13 syllables,claude-3-5-sonnet-20241022
"Since he’s adopted, he can’t even blame it on family.",15,14 syllables,claude-3-5-sonnet-20241022
Penelope Hartson is tired of London life.,13,12 syllables,claude-3-5-sonnet-20241022
"James Barstow, Duke of Embry, has everything.",11,11 syllables,claude-3-5-sonnet-20241022
Men want to be him and women want to be with him.,13,13 syllables,claude-3-5-sonnet-20241022
Suddenly he finds himself panting after someone else entirely.,18,14 syllables,claude-3-5-sonnet-20241022
"Working for the Arc Foundation, she is to assess the Mission for funding.",19,15 syllables,claude-3-5-sonnet-20241022
" Released from prison, Brock follows Nikki home.",11,9 syllables,claude-3-5-sonnet-20241022
Eleanor Whitman hated the memory - and she hated him.,16,13 syllables,claude-3-5-sonnet-20241022
Keegan knew Eleanor had loved him.,9,8 syllables,claude-3-5-sonnet-20241022
And he'd never forgiven himself for what he'd done.,13,12 syllables,claude-3-5-sonnet-20241022
Now he'd give anything to have her love him again.,13,12 syllables,claude-3-5-sonnet-20241022
1886--Jesse Montgomery is beginning to feel restless.,16,13 syllables,claude-3-5-sonnet-20241022
Could there be a future with Jesse only He could bring about.,16,15 syllables,claude-3-5-sonnet-20241022
Melanie Jones didn't have time for fun.,10,9 syllables,claude-3-5-sonnet-20241022
Could he show Melly that woman does not live by career alone.,16,15 syllables,claude-3-5-sonnet-20241022
The man in front of him was definitely a disaster.,15,14 syllables,claude-3-5-sonnet-20241022
"I mean, we all have secrets.",7,8 syllables,claude-3-5-sonnet-20241022
 The kid down the street steals lawn gnomes.,8,9 syllables,claude-3-5-sonnet-20241022
 The woman on the corner is having an affair.,13,12 syllables,claude-3-5-sonnet-20241022
Because that’s the other thing about the suburbs.,12,12 syllables,claude-3-5-sonnet-20241022
 I’m one of the smiling faces waving from my front porch.,14,13 syllables,claude-3-5-sonnet-20241022
But to do this she would have to be even more heartless than he...,16,15 syllables,claude-3-5-sonnet-20241022
it's a story of a Sioux maiden's pledge of love.,12,13 syllables,claude-3-5-sonnet-20241022
It begins when a deserting galvanized-Yankee and young Sioux maiden meet.,19,17 syllables,claude-3-5-sonnet-20241022
But it is love at first sight for both of them.,11,11 syllables,claude-3-5-sonnet-20241022
The land is full of fighting and hatred between their people.,15,14 syllables,claude-3-5-sonnet-20241022
Where can he find a job and a place for them to live.,13,13 syllables,claude-3-5-sonnet-20241022
"Also, Ruth is a Christian and wants a church marriage before joining together.",20,19 syllables,claude-3-5-sonnet-20241022
"Jason does also, especially because of their beliefs and his love for her.",19,19 syllables,claude-3-5-sonnet-20241022
"It seems nothing goes easy, but Ruth has made her pledge Whither Thou Goest.",17,17 syllables,claude-3-5-sonnet-20241022
A promise made to the man she loves and made before God.,14,13 syllables,claude-3-5-sonnet-20241022
Follow them as they try to overcome disappoints that try to make them separate.,21,19 syllables,claude-3-5-sonnet-20241022
"Joel Harper embodies masculinity, authority, and power.",19,14 syllables,claude-3-5-sonnet-20241022
 — in his piercing blue eyes.,6,6 syllables,claude-3-5-sonnet-20241022
"The thing is, I don’t have time for a steamy affair.",13,13 syllables,claude-3-5-sonnet-20241022
Especially not with my new boss.,8,9 syllables,claude-3-5-sonnet-20241022
 is a 200 page paranormal standalone Alpha Male romance novel.,20,19 syllables,claude-3-5-sonnet-20241022
"Sean Foster and his best friend, Devin Schaub, are through with girls--for good.",16,15 syllables,claude-3-5-sonnet-20241022
"Well, at least for Christmas vacation.",9,8 syllables,claude-3-5-sonnet-20241022
Sean just cant erase Alex's breathtaking beauty from his mind.,16,13 syllables,claude-3-5-sonnet-20241022
So he asks her out--without telling Devin.,11,9 syllables,claude-3-5-sonnet-20241022
The last thing he needs is to get hurt again.,11,10 syllables,claude-3-5-sonnet-20241022
Sean knows he should break it off--and fast.,9,9 syllables,claude-3-5-sonnet-20241022
But its hard to play it cool when you're in love....,11,12 syllables,claude-3-5-sonnet-20241022
Lost on the Bayou is the first book in the Bayou Series.,15,14 syllables,claude-3-5-sonnet-20241022
Grant Kenner’s life is the bayou.,8,8 syllables,claude-3-5-sonnet-20241022
"As game warden in Belle Grove, Louisiana, Grant spends his time along the water.",21,17 syllables,claude-3-5-sonnet-20241022
He lives for his work and doesn’t waste much time on anything else.,16,14 syllables,claude-3-5-sonnet-20241022
For years that’s the way he liked it.,8,8 syllables,claude-3-5-sonnet-20241022
That all changes when Chloe comes back.,9,8 syllables,claude-3-5-sonnet-20241022
Chloe Beaumont left Belle Grove years ago.,10,10 syllables,claude-3-5-sonnet-20241022
"Romance is for her characters, not for real-life.",13,12 syllables,claude-3-5-sonnet-20241022
"When her uncle suddenly disappears, Chloe returns to Belle Grove to find him.",20,17 syllables,claude-3-5-sonnet-20241022
"As much as things have changed in Belle Grove, they’ve also stayed the same.",15,15 syllables,claude-3-5-sonnet-20241022
Chloe never thought she’d have to spend time with Grant Kenner again.,16,14 syllables,claude-3-5-sonnet-20241022
Here he plans on helping build new facilities for New Hopes Mission Agency.,20,19 syllables,claude-3-5-sonnet-20241022
"However, before he leaves, Mike learns there was an accident at the building site.",20,17 syllables,claude-3-5-sonnet-20241022
Now the person who was injured is missing.,11,11 syllables,claude-3-5-sonnet-20241022
Could these two incidents be mere coincidence or is something more sinister at work.,22,21 syllables,claude-3-5-sonnet-20241022
Contracted: One kiss with the tycoon.,9,9 syllables,claude-3-5-sonnet-20241022
"In high school, Jake Trevelyan was Cassie Grey's dream rebel.",14,13 syllables,claude-3-5-sonnet-20241022
"He surfed, rode a motorbike -- now he's her new boss.",12,13 syllables,claude-3-5-sonnet-20241022
It's events planner Cassie's job to transform Jake's mansion into a snow-kissed wedding venue.,23,21 syllables,claude-3-5-sonnet-20241022
Not to relive her old fantasy they're the ones getting married.,16,15 syllables,claude-3-5-sonnet-20241022
"Out of her bitterness, there came a plan...",10,11 syllables,claude-3-5-sonnet-20241022
Twelve years ago Lori's father had been destroyed by the ruthless lawyer Jacob R.,21,17 syllables,claude-3-5-sonnet-20241022
Randell in a notorious embezzlement trial.,14,13 syllables,claude-3-5-sonnet-20241022
She had reason to hate the Randell family.,12,10 syllables,claude-3-5-sonnet-20241022
She did a fantastic job with this book.,10,9 syllables,claude-3-5-sonnet-20241022
I would definitely recommend it...’ ~ Mrs Condit Reads Reviews.,17,15 syllables,claude-3-5-sonnet-20241022
Book seventeen in the Campus Cravings series.,12,11 syllables,claude-3-5-sonnet-20241022
"When you come to the end of a ten year search, what comes next.",14,15 syllables,claude-3-5-sonnet-20241022
The last thing Zeke expects is the attraction he feels for the club's owner.,18,17 syllables,claude-3-5-sonnet-20241022
ROB -- A Brash Doctor Who Specialized in Seduction.,13,13 syllables,claude-3-5-sonnet-20241022
Major Rob McGee needed a wife--but he WANTED Heather Tomasi.,18,15 syllables,claude-3-5-sonnet-20241022
He Fed Her Appetite for Passion with Pleasure.,12,12 syllables,claude-3-5-sonnet-20241022
A passionate story of Irish pride and American determination--of old ties and new beginnings.,27,28 syllables,claude-3-5-sonnet-20241022
Movie Tie-in.A Universal Pictures film starring Tom Cruise and Nicole Kidman.,21,21 syllables,claude-3-5-sonnet-20241022
She's loved him all her life..,6,7 syllables,claude-3-5-sonnet-20241022
but will he be there when she needs him the most.,11,12 syllables,claude-3-5-sonnet-20241022
He decides to buy the boat and restore it to its former glory.,17,15 syllables,claude-3-5-sonnet-20241022
Maggie Smith left her home and family behind her to forge a successful career.,21,19 syllables,claude-3-5-sonnet-20241022
"Has she already had everything she dreamed of, and foolishly pushed it away.",20,19 syllables,claude-3-5-sonnet-20241022
His family's newly found luck has given him the stability he once craved.,20,17 syllables,claude-3-5-sonnet-20241022
Logan posed as a falconer to gain entrance and lay siege from within.,18,17 syllables,claude-3-5-sonnet-20241022
"As he made his escape, she followed, running from a forced marriage.",16,15 syllables,claude-3-5-sonnet-20241022
There are gifts you do not want.,7,8 syllables,claude-3-5-sonnet-20241022
Mine has marked me out to be hunted.,9,8 syllables,claude-3-5-sonnet-20241022
Now I am the last of my kind.,8,8 syllables,claude-3-5-sonnet-20241022
Because I see peril.Seventeen-year-old Meri Marlowe is the last of her kind.,22,"Let me count each word's syllables:

Because (2)
I (1)
see (1)
peril (2)
Seventeen (3)
year (1)
old (1)
Meri (2)
Marlowe (2)
is (1)
the (1)
last (1)
of (1)
her (1)
kind (1)

Total: 20 syllables",claude-3-5-sonnet-20241022
First book in a new series set in the near future.,13,12 syllables,claude-3-5-sonnet-20241022
Perfect for fans of the Hunger Games or the Starcrossed Trilogy.,16,15 syllables,claude-3-5-sonnet-20241022
"Georgia, SuSu, Teeny, Linda and Diane have been friends for more than thirty years.",20,"Let me count each word's syllables:
Georgia (3), SuSu (2), Teeny (2), Linda (2), and (1), Diane (2), have (1), been (1), friends (1), for (1), more (1), than (1), thirty (2), years (1)

Total syllables: 20",claude-3-5-sonnet-20241022
It should have been a dream come true.,8,8 syllables,claude-3-5-sonnet-20241022
But Joanne Webster's marriage to the eminent Dr.,13,12 syllables,claude-3-5-sonnet-20241022
Daniel Grant was to be for mutual convenience.,13,12 syllables,claude-3-5-sonnet-20241022
"Love doesn't enter into our agreement, he had informed her coolly.",19,15 syllables,claude-3-5-sonnet-20241022
It is a fabricated emotion I have no time for.,15,13 syllables,claude-3-5-sonnet-20241022
Joanne had worked well with Dr.,7,6 syllables,claude-3-5-sonnet-20241022
But could she accept their loveless marriage without being hurt.,15,13 syllables,claude-3-5-sonnet-20241022
"In this scorching Immortals After Dark/Dacian novel, #1.",16,15 syllables,claude-3-5-sonnet-20241022
"To impress their females, the demon and the vampire kiss on a dare.",17,17 syllables,claude-3-5-sonnet-20241022
"Once they finally break away from their soul-searing kiss, they find themselves alone--and shaken.",24,"Let me count each word's syllables:
Once (1) + they (1) + finally (3) + break (1) + away (2) + from (1) + their (1) + soul (1) + searing (2) + kiss (1) + they (1) + find (1) + themselves (2) + alone (2) + and (1) + shaken (2)

Total syllables: 22",claude-3-5-sonnet-20241022
Had they imagined their explosive chemistry.,12,12 syllables,claude-3-5-sonnet-20241022
How long can they resist the fire that blazes between them.,15,13 syllables,claude-3-5-sonnet-20241022
Lily has dealt with prejudice all of her life.,12,11 syllables,claude-3-5-sonnet-20241022
"Society has never accepted Lily because of her heritage, and looks.",21,19 syllables,claude-3-5-sonnet-20241022
"When she meets Bradley Thomas, he opens up a new life for lily.",17,14 syllables,claude-3-5-sonnet-20241022
"Bradley comes from a wealthy cattle family, and manages his father's operations.",23,19 syllables,claude-3-5-sonnet-20241022
Lily's life with Bradley is one adventure after another.,16,13 syllables,claude-3-5-sonnet-20241022
She has to fight with Monica for her place in the Thomas family.,18,15 syllables,claude-3-5-sonnet-20241022
She endures outlaws that attempt to kidnap and rape her.,14,13 syllables,claude-3-5-sonnet-20241022
Will Lily find her way back to Bradley.,10,9 syllables,claude-3-5-sonnet-20241022
"On the other hand, will Sandra and Jake keep them apart.",14,13 syllables,claude-3-5-sonnet-20241022
Take a journey with one woman's struggle to be with the man she loves.,17,17 syllables,claude-3-5-sonnet-20241022
"I'll resist his sexy, scruffy beard, and panty-melting smirk.I thought I was over him.",22,21 syllables,claude-3-5-sonnet-20241022
