grapheme,ground_truth_phoneme,predicted_phoneme,model
ingrowth,ˈɪŋɹəvθ,/ˈɪnˌɡɹoʊθ/,gpt-4o
inject,ɪndʒˈɛkt,/ɪnˈdʒɛkt/,gpt-4o
injective,ɪndʒˈɛktɪv,/ɪnˈdʒɛktɪv/,gpt-4o
injudicious,ɪndʒˌʌdˈɪʃəs,/ˌɪndʒuˈdɪʃəs/,gpt-4o
inquired,ɪnkwˈaɪɚd,/ɪnˈkwaɪɚd/,gpt-4o
inquiring,ɪnkwˈaɪɚɪŋ,/ɪnˈkwaɪɹɪŋ/,gpt-4o
insidious,ɪnsˈɪdiəs,/ɪnˈsɪdiəs/,gpt-4o
insidiously,ɪnsˈɪdiəsli,/ɪnˈsɪdiəsli/,gpt-4o
insinuation,ɪnsˌɪnjuˈeɪʃən,/ɪnˌsɪnjuˈeɪʃən/,gpt-4o
instantaneous,ˌɪnstəntˈæniəs,/ˌɪnstənˈteɪniəs/,gpt-4o
instantiation,ɪnstˌænʃiˈeɪʃən,/ɪnˌstænʃiˈeɪʃən/,gpt-4o
instil,ˈɪnstəl,/ɪnˈstɪl/,gpt-4o
instruct,ɪnstɹˈʌkt,/ɪnˈstɹʌkt/,gpt-4o
insurgent,ɪnsˈɚdʒənt,/ɪnˈsɝdʒənt/,gpt-4o
integrant,ˈɪntəgɹˌænt,/ˈɪntəɡɹənt/,gpt-4o
intellectualize,ˌɪntɛkəlˈuːtisˌaɪz,/ˌɪntəˈlɛktʃuəˌlaɪz/,gpt-4o
intelligible,ɪntˈɛlədʒəbəl,/ɪnˈtɛlɪdʒəbl̩/,gpt-4o
interactor,ɪntˈɛɹəktɚ,/ˌɪntɚˈæktɚ/,gpt-4o
interjection,ˌɪntɚdʒˈɛkʃən,/ˌɪntɚˈdʒɛkʃən/,gpt-4o
internee,ɪntɚnˈiː,/ˌɪntɚˈniː/,gpt-4o
interpolation,ˌɪntɚpoʊlˈeɪʃən,/ɪnˌtɝpəˈleɪʃən/,gpt-4o
intersect,ˌɪntɚsˈɛkt,/ˌɪntɚˈsɛkt/,gpt-4o
intestate,ˈɪntəstˌeɪt,/ɪnˈtɛsteɪt/,gpt-4o
intonation,ɪntənˈeɪʃən,/ˌɪntoʊˈneɪʃən/,gpt-4o
introit,ˈɪntɹˌɔɪt,/ˈɪntɹɔɪt/,gpt-4o
introspective,ˌɪntɹəspˈɛktɪv,/ˌɪntɹəˈspɛktɪv/,gpt-4o
intussusception,ˌɪnjustˌusɪvˈeɪʃən,/ˌɪntəsəˈsɛpʃən/,gpt-4o
invariable,ɪnvˈɛɹiəbəl,/ɪnˈvɛɹiəbəl/,gpt-4o
invidious,ɪnvˈɪdiəs,/ɪnˈvɪdiəs/,gpt-4o
invigilator,ɪnvˈaɪdʒətˌɔltɚ,/ɪnˈvɪdʒəˌleɪtɚ/,gpt-4o
ioannina,ˌaɪoʊnˈiːnə,/ioʊəˈniːnə/,gpt-4o
ionization,ˌaɪənəzˈeɪʃən,/ˌaɪənəˈzeɪʃən/,gpt-4o
ionize,ˈaɪənˌaɪz,/ˈaɪəˌnaɪz/,gpt-4o
iota,aɪˈoʊtə,/aɪˈoʊtə/,gpt-4o
ipa,ˈiːpə,"The General American English phonemic transcription for 'IPA' (assuming it refers to the acronym for ""India Pale Ale"") is /ˌaɪ piː ˈeɪ/.",gpt-4o
ipsilateral,ˌɪpsɪlˈeɪtɚəl,/ˌɪpsɪˈlætɚəl/,gpt-4o
iridium,ɪɹˈɪdiəm,/ɪˈɹɪdiəm/,gpt-4o
irrespective,ɪɹəspˈɛktɪv,/ˌɪɹɪˈspɛktɪv/,gpt-4o
isoleucine,ˌaɪsoʊlˈuːsiən,/ˌaɪsoʊˈlusin/,gpt-4o
issus,ˈɪsəs,"The word 'issus' does not have a standard pronunciation in General American English as it is not a commonly recognized English word. If you meant a different word or a specific context, please provide more details.",gpt-4o
ivanhoe,ˈaɪvənhˌoʊ,/ˈaɪvənˌhoʊ/,gpt-4o
izzie,ˈɪzi,/ˈɪzi/,gpt-4o
jabber,dʒˈæbɚ,/ˈdʒæbɚ/,gpt-4o
jackalope,dʒˈækəlˌoʊp,/dʒækəˌloʊp/,gpt-4o
jaded,dʒˈeɪdəd,/dʒeɪdɪd/,gpt-4o
jai,dʒˈaɪ,/dʒaɪ/,gpt-4o
jailbait,dʒˈeɪlbˌeɪt,/dʒeɪlbeɪt/,gpt-4o
jalousie,dʒˈæləsi,The General American English phonemic transcription for 'jalousie' is /ˌʒæləˈsiː/.,gpt-4o
japonia,dʒəpˈɑːniə,/jəˈpoʊniə/,gpt-4o
jarl,dʒˈɑːɹl,"The word 'jarl' is not commonly used in General American English, but if pronounced in GAE, it would likely be transcribed as /dʒɑɹl/.",gpt-4o
jaundice,dʒˈɔːndəs,/dʒɔndɪs/,gpt-4o
jaundiced,dʒˈɔːndɪst,/dʒɔndɪst/,gpt-4o
jeggings,dʒˈɛgɪŋz,The General American English phonemic transcription for 'jeggings' is /ˈdʒɛɡɪŋz/.,gpt-4o
jepson,dʒˈɛpsən,/ˈdʒɛpsən/,gpt-4o
jest,dʒˈɛst,/jɛst/,gpt-4o
jesting,dʒˈɛstɪŋ,/ˈdʒɛstɪŋ/,gpt-4o
jests,dʒˈɛsts,/dʒɛsts/,gpt-4o
jesuit,dʒˈɛʒuɪt,/ˈdʒɛzuɪt/,gpt-4o
jetty,dʒˈɛti,/ˈdʒɛti/,gpt-4o
jingle,dʒˈɪŋgəl,/ˈdʒɪŋɡəl/,gpt-4o
jinks,dʒˈɪŋks,/jɪŋks/,gpt-4o
jubilant,dʒˈuːbələnt,/ˈdʒuːbɪlənt/,gpt-4o
juco,jˈuːkoʊ,/ˈdʒuˌkoʊ/,gpt-4o
judicature,dʒˈuːdəkˌɑtʃɚ,/dʒuˈdɪkətʃɚ/,gpt-4o
judo,dʒˈuːdˌoʊ,/dʒuːdoʊ/,gpt-4o
junes,dʒˈuːnz,/dʒuːnz/,gpt-4o
kaiapoi,kiˈɑːpoʊ,"The word 'kaiapoi' does not have a standard pronunciation in General American English, as it is a name of Māori origin and may not follow typical GAE phonemic patterns. However, a possible approximation could be /ˈkaɪəˌpɔɪ/, but this can vary significantly based on regional and individual pronunciation preferences.",gpt-4o
kaifeng,kˈaɪfəŋ,The General American English phonemic transcription for 'kaifeng' is /ˈkaɪˌfɛŋ/.,gpt-4o
kampung,kˈæmpˌʌŋ,"The word 'kampung' is not native to English and does not have a standard General American English pronunciation. However, if approximated using GAE phonemes, it might be transcribed as /ˈkæmpʊŋ/.",gpt-4o
kana,kˈænə,/kəˈnɑ/,gpt-4o
karaite,kɚˈeɪt,The General American English phonemic transcription for 'karaite' is /ˈkɛɹəˌaɪt/.,gpt-4o
kashan,kˈæʃən,The General American English phonemic transcription for 'kashan' is /kəˈʃɑn/.,gpt-4o
keegan,kˈiːgən,/ˈkiɡən/,gpt-4o
keema,kˈiːmə,/ˈkiːmə/,gpt-4o
kell,kˈɛl,/kɛl/,gpt-4o
kendama,kɛndˈɑːmə,/kɛnˈdɑmə/,gpt-4o
keratomileusis,kˌɛɹətəmˈɪləsiˌoʊz,/kɛˌɹætəˌmaɪˈluːsɪs/,gpt-4o
kerching,kˈɚtʃɪŋ,/kɚˈtʃɪŋ/,gpt-4o
kerikeri,kˌɛɹɪkˈɪɹki,/kɛɹiˈkɛɹi/,gpt-4o
kestrel,kˈɛstɹəl,/kɛstɹəl/,gpt-4o
kevorkian,kəvˈɔːɹkiən,/kəˈvɔɹkiən/,gpt-4o
khabarovsk,kˌæbɚˈɑːfsk,/kəˈbɑɹəvsk/,gpt-4o
kiddo,kˈɪdoʊ,/ˈkɪdoʊ/,gpt-4o
kidner,kˈɪdnɚ,/kɪdnɚ/,gpt-4o
kie,kˈiː,/kai/,gpt-4o
killam,kˈɪləm,/kɪləm/,gpt-4o
kindy,kˈaɪndi,/kɪndi/,gpt-4o
kine,kˈaɪn,The General American English phonemic transcription for 'kine' is /kaɪn/.,gpt-4o
kinesiology,kˌɪnɪsˌiˈɑːlədʒi,/kɪˌniːsiˈɑlədʒi/,gpt-4o
kininogen,kˈɪnɪndʒˌoʊn,/kɪˈnɪnədʒən/,gpt-4o
kinsey,kˈɪnzi,/ˈkɪnzi/,gpt-4o
kirkcaldy,kˈɚkəldˌeɪ,The precise General American English phonemic transcription for 'Kirkcaldy' is /kɚˈkɔdi/.,gpt-4o
kish,kˈɪʃ,/kɪʃ/,gpt-4o
kitbag,kˈɪtbˌæg,/kɪtbæɡ/,gpt-4o
klutzy,klˈʌtsi,/ˈklʌtsi/,gpt-4o
knap,nˈæp,The General American English phonemic transcription for 'knap' is /næp/.,gpt-4o
kneel,nˈiːl,/niːl/,gpt-4o
kneeled,nˈiːld,/niːld/,gpt-4o
kneeling,nˈiːlɪŋ,The General American English phonemic transcription for 'kneeling' is /ˈniːlɪŋ/.,gpt-4o
kneels,nˈiːlz,The General American English phonemic transcription for 'kneels' is /nilz/.,gpt-4o
knelt,nˈɛlt,The General American English phonemic transcription for 'knelt' is /nɛlt/.,gpt-4o
knoll,nˈoʊl,/nɔl/,gpt-4o
kohlrabi,kɔlɹˈɑːbi,/kɔlˈɹɑbi/,gpt-4o
kontor,kˈɑːntɚ,/kənˈtɔɹ/,gpt-4o
kooks,kˈuːks,/kuks/,gpt-4o
kore,kˈɔːɹ,The General American English phonemic transcription for 'kore' is /kɔɹ/.,gpt-4o
krai,kɹˈeɪ,/kɹaɪ/,gpt-4o
kudzu,kˈʌdzu,/kʌdˌzuː/,gpt-4o
kuiper,kˈuːpɚ,/ˈkaɪpɚ/,gpt-4o
kurd,kˈɚd,/kɝd/,gpt-4o
kwajalein,kwˈeɪdʒəlˌin,/kəˈwɑdʒəˌleɪn/,gpt-4o
labellum,ləbˈɛləm,The General American English phonemic transcription for 'labellum' is /ləˈbɛləm/.,gpt-4o
labeouf,lˈeɪbəf,/ləˈbʌf/,gpt-4o
ladino,lədˈiːnoʊ,/ləˈdiːnoʊ/,gpt-4o
ladybird,lˈeɪdibˌɚd,/ˈleɪdiˌbɝd/,gpt-4o
ladyboy,lˈeɪdibˌɔɪ,/ˈleɪdiˌbɔɪ/,gpt-4o
laird,lˈɛɹd,"In General American English, 'laird' is typically pronounced as /lɛɹd/.",gpt-4o
laker,lˈeɪkɚ,/ˈleɪkɚ/,gpt-4o
lakh,lˈæk,/læk/,gpt-4o
lamely,lˈeɪmli,/ˈleɪmli/,gpt-4o
lamotrigine,ləmˈɑːɹtɪgaɪn,/ləˈmoʊtɹɪˌdʒin/,gpt-4o
landlubber,lˈændləbɚ,/lændˌlʌbɚ/,gpt-4o
landscaper,lˈændskˌeɪpɚ,/lændˌskeɪpɚ/,gpt-4o
lanzarote,lˈænzɚtˌeɪt,/lænzəˈɹoʊti/,gpt-4o
laphroaig,lˌæfɹoʊˈeɪg,/ləˈfɹɔɪɡ/,gpt-4o
lascivious,ləsˈɪviəs,/ləˈsɪviəs/,gpt-4o
lath,lˈæθ,The General American English phonemic transcription for 'lath' is /læθ/.,gpt-4o
lathe,lˈeɪð,The General American English phonemic transcription for 'lathe' is /leɪð/.,gpt-4o
laths,lˈæθs,The General American English phonemic transcription for 'laths' is /læθs/.,gpt-4o
laurentian,lɔɹˈɛnʃən,/lɔˈɹɛnʃən/,gpt-4o
leal,lˈiːl,The General American English phonemic transcription for 'leal' is /liːl/.,gpt-4o
lecherous,lˈɛtʃɚəs,/ˈlɛtʃɚəs/,gpt-4o
lecky,lˈɛki,The General American English phonemic transcription for 'lecky' is /ˈlɛki/.,gpt-4o
legwork,lˈɛgwˌɚk,/ˈlɛɡˌwɝk/,gpt-4o
leis,lˈeɪz,/leɪz/,gpt-4o
leningrad,lˈɛnəngɹˌæd,/lɛnɪnˌɡɹæd/,gpt-4o
leptin,lˈɛptɪn,/leptɪn/,gpt-4o
lethargic,ləθˈɑːɹdʒɪk,/ləˈθɑɹdʒɪk/,gpt-4o
leu,lˈuː,The General American English phonemic transcription for 'leu' is /lu/.,gpt-4o
lexical,lˈɛksɪkəl,/ˈlɛksɪkəl/,gpt-4o
libre,lˈaɪbɹə,"The word 'libre' is typically not pronounced in General American English as it is a borrowing from Spanish. However, if approximated in GAE, it might be transcribed as /ˈliːbɹeɪ/.",gpt-4o
licker,lˈɪkɚ,/ˈlɪkɚ/,gpt-4o
liger,lˈaɪgɚ,/ˈlaɪɡɚ/,gpt-4o
likings,lˈaɪkɪŋz,/ˈlaɪkɪŋz/,gpt-4o
lilian,lˈɪliən,/lɪliən/,gpt-4o
lilo,lˈiːloʊ,The General American English phonemic transcription for 'lilo' is /ˈlaɪloʊ/.,gpt-4o
limbo,lˈɪmboʊ,/ˈlɪmboʊ/,gpt-4o
limpid,lˈɪmpəd,The General American English phonemic transcription for 'limpid' is /ˈlɪmpɪd/.,gpt-4o
lind,lˈɪnd,/lɪnd/,gpt-4o
lingua,lˈɪŋgwə,The General American English phonemic transcription for 'lingua' is /ˈlɪŋɡwə/.,gpt-4o
linker,lˈɪŋkɚ,/ˈlɪŋkɚ/,gpt-4o
linus,lˈaɪnəs,/ˈlaɪnəs/,gpt-4o
liszt,lˈɪst,/lɪst/,gpt-4o
lithe,lˈaɪð,/laið/,gpt-4o
lithgow,lˈɪθgaʊ,/lɪθɡoʊ/,gpt-4o
littell,lˈɪtəl,/lɪˈtɛl/,gpt-4o
lobotomy,lˈoʊbˌoʊtˌoʊmi,/ləˈbɑtəmi/,gpt-4o
lode,lˈoʊd,The General American English phonemic transcription for 'lode' is /loʊd/.,gpt-4o
lodged,lˈɑːdʒd,/lɑdʒd/,gpt-4o
loggerhead,lˈɑːgɚhˌɛd,/ˈlɔɡɚˌhɛd/,gpt-4o
lombardy,lˈɑːmbɚdˌeɪ,/lɑːmˈbɑɹdi/,gpt-4o
longan,lˈɑːŋgən,The General American English phonemic transcription for 'longan' is /ˈlɔŋɡən/.,gpt-4o
lookit,lˈʊkɪt,The General American English phonemic transcription for 'lookit' is /ˈlʊkɪt/.,gpt-4o
loony,lˈuːni,/ˈluni/,gpt-4o
loosely,lˈuːsli,/ˈlusli/,gpt-4o
loris,lˈɔːɹɪs,/ˈlɔɹɪs/,gpt-4o
lovage,lˈʌvədʒ,/lʌvɪdʒ/,gpt-4o
lowly,lˈoʊli,/ˈloʊli/,gpt-4o
lucinda,lusˈɪndə,/ljuˈsɪndə/,gpt-4o
lucre,lˈuːkɹə,/ˈlukɚ/,gpt-4o
lug,lˈʌg,/lʌɡ/,gpt-4o
luma,lˈuːmə,The General American English phonemic transcription for 'luma' is /ˈluːmə/.,gpt-4o
luminaire,lˈuːmənˌɛɹ,/luməˈnɛɹ/,gpt-4o
lumpen,lˈʌmpən,/lʌmpən/,gpt-4o
lunchtime,lˈʌntʃtˌaɪm,/lʌntʃtaɪm/,gpt-4o
lusophone,lusoʊfˈoʊni,/ˈluːsəˌfoʊn/,gpt-4o
lusty,lˈʌsti,/ˈlʌsti/,gpt-4o
lynching,lˈɪntʃɪŋ,/ˈlɪntʃɪŋ/,gpt-4o
lysyl,lˈɪsəl,/lɪˈsil/,gpt-4o
lzw,zlˈuː,"'lzw' does not correspond to a standard English word and therefore does not have a recognized pronunciation in General American English. Without a standard pronunciation or context, it cannot be transcribed into GAE phonemes. If you have a specific context or intended pronunciation, please provide more details.",gpt-4o
maasai,mɑsˈɑːi,The General American English phonemic transcription for 'maasai' is /ˈmɑsaɪ/.,gpt-4o
macnair,məknˈɛɹ,/mækˈnɛɹ/,gpt-4o
maddox,mˈædəks,/mædəks/,gpt-4o
madge,mˈædʒ,/mædʒ/,gpt-4o
magma,mˈægmə,/mæɡmə/,gpt-4o
mainz,mˈeɪnz,"The word 'mainz' does not appear to be a standard English word, so it might be a proper noun or a non-English term. However, if you are referring to the pronunciation of the German city ""Mainz"" as it might be approximated in General American English, it would be /maɪnts/.",gpt-4o
majorette,mədʒˈɔːɹət,/mˌeɪdʒəˈɹɛt/,gpt-4o
maladroit,mˌælədɹˈɔɪt,/mæləˈdɹɔɪt/,gpt-4o
malaya,məlˈaɪə,/məˈleɪə/,gpt-4o
malefactor,mˈæləfˌæktɚ,/mæləˈfæktɚ/,gpt-4o
maliseet,mˈælɪsət,The General American English phonemic transcription for 'maliseet' is /ˈmæləˌsiːt/.,gpt-4o
mallee,mˈæli,The General American English phonemic transcription for 'mallee' is /ˈmæli/.,gpt-4o
manasseh,mənˈɑːsɛ,/məˈnæsə/,gpt-4o
mancunian,mənkjˈuːniən,The General American English phonemic transcription for 'Mancunian' is /mænˈkjuːniən/.,gpt-4o
mando,mˈændoʊ,/mænˈdoʊ/,gpt-4o
maniacal,mənˈaɪəkəl,/məˈnaɪəkəl/,gpt-4o
maoism,mˈuːəzɪm,/ˈmaʊɪzəm/,gpt-4o
marge,mˈɑːɹdʒ,/mɑɹdʒ/,gpt-4o
margot,mˈɑːɹgoʊ,/mɑɹˈɡoʊ/,gpt-4o
marxist,mˈɑːɹksəst,/mɑɹksɪst/,gpt-4o
maryhill,mˈɛɹihˌɪl,/mɛɹihɪl/,gpt-4o
mashup,mˈæʃup,/mæʃʌp/,gpt-4o
matilda,mətˈɪldə,/məˈtɪldə/,gpt-4o
matrices,mˈeɪtɹɪsɪz,/ˈmeɪtɹɪˌsiz/,gpt-4o
matrimony,mˈætɹəmˌoʊni,/mˈætrɪˌmoʊni/,gpt-4o
matsu,mˈætsu,/mɑːtsu/,gpt-4o
maven,mˈeɪvən,The General American English phonemic transcription for 'maven' is /ˈmeɪvən/.,gpt-4o
mbabane,bˈæbənˌeɪ,The General American English phonemic transcription for 'Mbabane' is /ˌɛmbəˈbɑːneɪ/.,gpt-4o
mealworm,mˈiːlwˌɚm,/ˈmilwɝm/,gpt-4o
mealy,mˈiːli,/meəli/,gpt-4o
medial,mˈiːdiəl,/ˈmidiəl/,gpt-4o
medroxyprogesterone,mˌɛdɹəspˌɑɹkəgzˈɑːneɪtɚ,/məˌdɹɑksiˌpɹoʊˈdʒɛstəˌɹoʊn/,gpt-4o
meem,mˈiːm,/miːm/,gpt-4o
meep,mˈiːp,/miːp/,gpt-4o
megaphone,mˈɛgəfˌoʊn,/ˈmɛɡəˌfoʊn/,gpt-4o
megillah,mˈɛdʒɪlə,/məˈɡɪlə/,gpt-4o
mendacity,mɛndˈæsɪti,/mɛnˈdæsɪti/,gpt-4o
mendoza,mɛndˈoʊzə,The General American English phonemic transcription for 'Mendoza' is /mɛnˈdoʊzə/.,gpt-4o
menelaus,mˈɛnəlaʊs,The General American English phonemic transcription for 'Menelaus' is /ˌmɛnəˈleɪəs/.,gpt-4o
mers,mˈɚz,/mɝz/,gpt-4o
merullo,mɚlˈuːloʊ,/məˈɹʌloʊ/,gpt-4o
messina,mɪsˈiːnə,/məˈsiːnə/,gpt-4o
meteorite,mˈiːtiɔɹˌaɪt,/ˈmiːtiəˌɹaɪt/,gpt-4o
methi,mˈɛθi,/mɛθi/,gpt-4o
methicillin,məθˈɪsələn,/mɛθəˈsɪlɪn/,gpt-4o
michaela,maɪkˈɛlə,/mɪˈkeɪlə/,gpt-4o
microplate,mˈaɪkɹoʊplˌeɪt,/ˈmaɪkɹoʊˌpleɪt/,gpt-4o
microscopy,maɪkɹˈʌskəpi,/mɑɪˈkɹɑskəpi/,gpt-4o
midas,mˈaɪdəs,/ˈmaɪdəs/,gpt-4o
middling,mˈɪdəlɪŋ,/mɪdlɪŋ/,gpt-4o
mien,mˈiːn,/miːn/,gpt-4o
mifepristone,mɪfɹˈɛpɪstən,/mɪˈfɛpɹɪˌstoʊn/,gpt-4o
miff,mˈɪf,/mɪf/,gpt-4o
miffed,mˈɪft,/mɪft/,gpt-4o
mikveh,mˈɪkvə,The General American English phonemic transcription for 'mikveh' is /ˈmɪkvə/.,gpt-4o
militant,mˈɪlətənt,/mɪlɪtənt/,gpt-4o
milligram,mˈɪləgɹˌæm,/mɪləˌɡɹæm/,gpt-4o
mimsy,mˈɪmzi,/mɪmzi/,gpt-4o
mindy,mˈɪndi,/mɪndi/,gpt-4o
mined,mˈaɪnd,/maɪnd/,gpt-4o
minish,mˈɪnɪʃ,/ˈmɪnɪʃ/,gpt-4o
mirasol,mˈaɪɹɑslɑ,The General American English phonemic transcription for 'mirasol' is /ˈmɪɹəsɔl/.,gpt-4o
miscarry,mɪskˈɛɹi,/mɪsˈkæɹi/,gpt-4o
misconception,mɪskənsˈɛpʃən,/mɪskənˈsɛpʃən/,gpt-4o
miscreant,mˈɪskɹiənt,/mɪskɹiənt/,gpt-4o
misogyny,mˈɪzədʒɪni,/mɪˈsɑdʒəni/,gpt-4o
mitanni,mitˈɑːni,/mɪˈtɑni/,gpt-4o
miyagawa,mˌiɑgˈɑːwə,/mijəˈɡɑwə/,gpt-4o
moccasin,mˈɑːkəsɪn,/ˈmɑkəsɪn/,gpt-4o
molest,məlˈɛst,/məˈlɛst/,gpt-4o
mollify,mˈɑːləfˌaɪ,/mɑlɪˌfaɪ/,gpt-4o
mollusc,mˈɑːləks,/məˈlʌsk/,gpt-4o
monad,mˈoʊnæd,/ˈmoʊnæd/,gpt-4o
monika,mˈɑːnɪkə,/ˈmɑnɪkə/,gpt-4o
monoamine,mˈɑːnoʊmˌaɪn,/ˌmɑnoʊˈæmin/,gpt-4o
monotone,mˈɑːnətˌoʊn,/mɑnəˌtoʊn/,gpt-4o
monseigneur,mɑnsˈiːnjɚ,The General American English phonemic transcription for 'monseigneur' is /mɑnˈsiːnjɚ/.,gpt-4o
monsoon,mɑnsˈuːn,/mɑnˈsun/,gpt-4o
montage,mɑntˈɑːʒ,/mɑnˈtɑʒ/,gpt-4o
monterrey,mˌɑntɚˈeɪ,/mɑntəˈɹeɪ/,gpt-4o
montpelier,mɑntpˈiːliɚ,/mɑntˈpiːliɚ/,gpt-4o
mooc,mˈuːk,/muːk/,gpt-4o
morale,mɚˈæl,/məˈɹæl/,gpt-4o
mordant,mˈɔːɹdənt,/mɔɹdənt/,gpt-4o
mordecai,mˈɔːɹdəkˌaɪ,/mɔɹdəˈkaɪ/,gpt-4o
moronic,mɔɹˈɑːnɪk,/məˈɹɑnɪk/,gpt-4o
mote,mˈoʊt,/moʊt/,gpt-4o
motherly,mˈʌðɚli,/ˈmʌðɚli/,gpt-4o
mournful,mˈɔːɹnfəl,/mɔɹnfəl/,gpt-4o
mouths,mˈaʊθs,The General American English phonemic transcription for 'mouths' is /maʊðz/.,gpt-4o
mss,mˈɛs,"The sequence 'mss' does not form a standard word in English, and therefore it does not have a recognized pronunciation or phonemic transcription in General American English. If you meant a different word or abbreviation, please provide more context.",gpt-4o
muggy,mˈʌgi,/mʌɡi/,gpt-4o
muhlenberg,mˈʌlnəbɚg,/mʌlənˌbɝɡ/,gpt-4o
mulligatawny,məlˈɪgətˌɔnti,/mʌlɪɡəˈtɔni/,gpt-4o
multicolor,mˌʌltikˈʌlɚ,/mʌltiˈkʌlɚ/,gpt-4o
multiplication,mˌʌltəpləkˈeɪʃən,/mʌltəpləˈkeɪʃən/,gpt-4o
muon,mˈaʊn,/mjuːɑn/,gpt-4o
muscovy,mˈʌskəvi,/mʌˈskəvi/,gpt-4o
muses,mjˈuːzəz,/mjuzɪz/,gpt-4o
muster,mˈʌstɚ,/ˈmʌstɚ/,gpt-4o
mycologist,mˌaɪkoʊglˈɑːɪst,/maɪˈkɑlədʒɪst/,gpt-4o
myna,mˈaɪnə,/ˈmaɪnə/,gpt-4o
nabob,nˈæbɑb,/nˈeɪbɑb/,gpt-4o
naively,nɑˈiːvli,/naɪˈivli/,gpt-4o
nanas,nˈɑːnəz,/nænəz/,gpt-4o
naos,nˈeɪˌɑs,The General American English phonemic transcription for 'naos' is /ˈneɪɑs/.,gpt-4o
nape,nˈeɪp,/nɛɪp/,gpt-4o
napes,nˈeɪps,/neɪps/,gpt-4o
narcissistic,nˌɑɹsɪsˈɪstɪk,/nɑɹsɪˈsɪstɪk/,gpt-4o
narrate,nˈɛɹˌeɪt,/næˈɹeɪt/,gpt-4o
natter,nˈætɚ,/ˈnætɚ/,gpt-4o
naufal,nˈaʊfəl,/nɔːfəl/,gpt-4o
nauseous,nˈɔːʃəs,/nɔːʒəs/,gpt-4o
neckless,nˈɛkləs,/ˈnɛkləs/,gpt-4o
necropsy,nˈækɹəpsi,/nəˈkɹɑpsi/,gpt-4o
neff,nˈɛf,/nef/,gpt-4o
negress,nˈɛgɹəs,The General American English phonemic transcription for 'negress' is /ˈniɡrəs/.,gpt-4o
nelly,nˈɛli,/nɛli/,gpt-4o
nene,nˈiːn,The General American English phonemic transcription for 'nene' is /ˈneɪneɪ/.,gpt-4o
neologism,nˈiːəlˌaɪzdɪm,/niˈɑlədʒɪzəm/,gpt-4o
netroots,nˈɛtɹˌʊts,/netˈɹuts/,gpt-4o
nicolson,nˈɪkoʊlsən,The General American English phonemic transcription for 'nicolson' is /ˈnɪkəlsən/.,gpt-4o
nicotine,nˈɪkətˌin,/nɪkəˌtin/,gpt-4o
nigga,nˈɪgə,The General American English phonemic transcription for 'nigga' is /ˈnɪɡə/.,gpt-4o
nigger,nˈɪgɚ,The General American English phonemic transcription for 'nigger' is /ˈnɪɡɚ/.,gpt-4o
niggle,nˈɪgəl,/nɪɡəl/,gpt-4o
nightcap,ˈaɪntˈaɪkt,/ˈnaɪtkæp/,gpt-4o
nikka,nˈɪkə,/nɪkə/,gpt-4o
nim,nˈɪm,/nɪm/,gpt-4o
nimodipine,nˌɪmədˈɪnəs,/nɪˈmoʊdəˌpin/,gpt-4o
nisei,nɪsˈeɪ,/nˈiːseɪ/,gpt-4o
nitride,nˈaɪtɹaɪd,/nˈaɪtɹaɪd/,gpt-4o
nitrox,nˈaɪtɹˌɑks,/nˈaɪtɹɑks/,gpt-4o
nivolumab,nˈɪvələz,/nɪˈvoʊljumæb/,gpt-4o
nobles,nˈoʊbəlz,/nobəlz/,gpt-4o
nomen,nˈoʊmɛn,The General American English phonemic transcription for 'nomen' is /ˈnoʊmən/.,gpt-4o
nonce,nˈɑːns,/nɑns/,gpt-4o
nondescript,nˈɑːndɪskɹˈɪpt,/nɑndɪˈskɹɪpt/,gpt-4o
noob,nˈuːb,/nuːb/,gpt-4o
nooks,nˈʊks,/nʊks/,gpt-4o
nooner,nˈuːnɚ,/ˈnuːnɚ/,gpt-4o
norgestrel,nˌɔɹgstˈɛɹəl,/nɔɹˈdʒɛstɹəl/,gpt-4o
notetaking,nˈoʊttˌeɪkɪŋ,/ˈnoʊtˌteɪkɪŋ/,gpt-4o
notoriety,nˌoʊtɚˈaɪəti,/noʊtəˈɹaɪəti/,gpt-4o
nows,nˈaʊz,The General American English phonemic transcription for 'nows' is /naʊz/.,gpt-4o
nsaid,sˈeɪnd,The General American English phonemic transcription for 'nsaid' is /ˈɛnˌsɛd/.,gpt-4o
nubbin,nˈʌbɪn,/nʌbɪn/,gpt-4o
nyas,nˈaɪəs,"The word 'nyas' does not have a standard pronunciation in General American English, as it is not a commonly recognized word. However, if we assume it is pronounced similarly to the name 'Nias' or a similar construct, a possible transcription could be /niˈæs/. If you have a specific context or pronunciation in mind, please provide more details.",gpt-4o
obtuse,ɑbtˈuːs,/əbˈtus/,gpt-4o
obviousness,bˈɑːvbiəsnɪs,/ˈɑbvijəsnəs/,gpt-4o
occipital,ɑksˈɪpətəl,/ɑkˈsɪpɪtəl/,gpt-4o
occlusive,əklˈuːsɪv,/əˈklusɪv/,gpt-4o
odors,ˈoʊdɚz,/ˈoʊdɚz/,gpt-4o
oenophile,ˈiːnəfˌaɪl,/oʊnəˌfaɪl/,gpt-4o
offload,ˈɔːflˌoʊd,/ˈɔfˌloʊd/,gpt-4o
ointment,ˈɔɪntmənt,/ˈɔɪntmənt/,gpt-4o
