grapheme,ground_truth_phoneme,predicted_phoneme,model
prototyping,pɹˈoʊtətɪpɪŋ,The General American English pronunciation of 'prototyping' is /ˈpɹoʊtəˌtaɪpɪŋ/.,gpt-3.5-turbo
pseudo,sˈuːdoʊ,The General American English pronunciation of 'pseudo' is /ˈsuːdoʊ/.,gpt-3.5-turbo
public,pˈʌblɪk,The General American English pronunciation of 'public' is /ˈpʌblɪk/.,gpt-3.5-turbo
publicly,pˈʌblɪkli,The General American English pronunciation of 'publicly' is /ˈpʌblɪkli/.,gpt-3.5-turbo
publish,pˈʌblɪʃ,The General American English pronunciation of 'publish' is /ˈpʌblɪʃ/.,gpt-3.5-turbo
published,pˈʌblɪʃt,The General American English pronunciation of 'published' is /ˈpʌblɪʃt/.,gpt-3.5-turbo
publishing,pˈʌblɪʃɪŋ,The General American English pronunciation of 'publishing' is /ˈpʌblɪʃɪŋ/.,gpt-3.5-turbo
pun,pˈʌn,The General American English pronunciation of 'pun' is /pʌn/.,gpt-3.5-turbo
pupil,pjˈuːpəl,The General American English pronunciation of 'pupil' is /ˈpjupəl/.,gpt-3.5-turbo
puppies,pˈʌpiz,The General American English pronunciation of 'puppies' is /ˈpʌpiz/.,gpt-3.5-turbo
puppy,pˈʌpi,The General American English pronunciation of 'puppy' is /ˈpʌpi/.,gpt-3.5-turbo
purification,pjˌʊɹəfəkˈeɪʃən,The General American English pronunciation of 'purification' is /ˌpjʊrəfɪˈkeɪʃən/.,gpt-3.5-turbo
purse,pˈɚs,The General American English pronunciation of 'purse' is /pɝs/.,gpt-3.5-turbo
pursuit,pɚsˈuːt,The General American English pronunciation of 'pursuit' is /pɚˈsut/.,gpt-3.5-turbo
python,pˈaɪθɑn,The General American English pronunciation of 'python' is /ˈpaɪθɑn/.,gpt-3.5-turbo
quad,kwˈɑːd,The General American English pronunciation of 'quad' is /kwɑd/.,gpt-3.5-turbo
quarter,kwˈɔːɹtɚ,The General American English pronunciation of 'quarter' is /ˈkwɔɹtəɹ/.,gpt-3.5-turbo
racism,ɹˈeɪsˌɪzəm,The General American English pronunciation of 'racism' is /ˈreɪˌsɪzəm/.,gpt-3.5-turbo
raid,ɹˈeɪd,The General American English pronunciation of 'raid' is /ɹeɪd/.,gpt-3.5-turbo
rail,ɹˈeɪl,The General American English pronunciation of 'rail' is /ɹeɪl/.,gpt-3.5-turbo
rare,ɹˈɛɹ,The General American English pronunciation of 'rare' is /ɹɛɹ/.,gpt-3.5-turbo
raymond,ɹˈeɪmənd,The General American English pronunciation of 'raymond' is /ˈɹeɪmənd/.,gpt-3.5-turbo
reach,ɹˈiːtʃ,The General American English pronunciation of 'reach' is /ɹitʃ/.,gpt-3.5-turbo
reached,ɹˈiːtʃt,The General American English pronunciation of 'reached' is /ɹiːtʃt/.,gpt-3.5-turbo
reaches,ɹˈiːtʃəz,The General American English pronunciation of 'reaches' is /ˈɹiːtʃɪz/.,gpt-3.5-turbo
reaching,ɹˈiːtʃɪŋ,The General American English pronunciation of 'reaching' is /ˈɹiːtʃɪŋ/.,gpt-3.5-turbo
realm,ɹˈɛlm,The General American English pronunciation of 'realm' is /ɹɛlm/.,gpt-3.5-turbo
rebirth,ɹibˈɚθ,The General American English pronunciation of 'rebirth' is /ɹiˈbɝθ/.,gpt-3.5-turbo
receive,ɹəsˈiːv,The General American English pronunciation of 'receive' is /ɹɪˈsiv/.,gpt-3.5-turbo
received,ɹəsˈiːvd,The General American English pronunciation of 'received' is /ɹɪˈsivd/.,gpt-3.5-turbo
receiver,ɹəsˈiːvɚ,The General American English pronunciation of 'receiver' is /ɹɪˈsivɚ/.,gpt-3.5-turbo
receives,ɹəsˈiːvz,The General American English pronunciation of 'receives' is /ɹɪˈsivz/.,gpt-3.5-turbo
receiving,ɹəsˈiːvɪŋ,The General American English pronunciation of 'receiving' is /ɹɪˈsivɪŋ/.,gpt-3.5-turbo
red,ɹˈɛd,The General American English pronunciation of 'red' is /ɹɛd/.,gpt-3.5-turbo
redundant,ɹɪdˈʌndənt,The General American English pronunciation of 'redundant' is /ɹɪˈdʌndənt/.,gpt-3.5-turbo
reforms,ɹəfˈɔːɹmz,The General American English pronunciation of 'reforms' is /ɹɪˈfɔɹmz/.,gpt-3.5-turbo
refrain,ɹɪfɹˈeɪn,The General American English pronunciation of 'refrain' is /ɹɪˈfɹeɪn/.,gpt-3.5-turbo
refresh,ɹˈɪfɹɛʃ,The General American English pronunciation of 'refresh' is /ɹɪˈfɹɛʃ/.,gpt-3.5-turbo
refreshing,ɹɪfɹˈɛʃɪŋ,The General American English pronunciation of 'refreshing' is /ɹɪˈfɹɛʃɪŋ/.,gpt-3.5-turbo
relax,ɹɪlˈæks,The General American English pronunciation of 'relax' is /ɹɪˈlæks/.,gpt-3.5-turbo
relaxed,ɹɪlˈækst,The General American English pronunciation of 'relaxed' is /ɹɪˈlækst/.,gpt-3.5-turbo
relevant,ɹˈɛləvənt,The General American English pronunciation of 'relevant' is /ˈɹɛləvənt/.,gpt-3.5-turbo
relieve,ɹɪlˈiːv,The General American English pronunciation of 'relieve' is /ɹɪˈliv/.,gpt-3.5-turbo
relieved,ɹɪlˈiːvd,The General American English pronunciation of 'relieved' is /ɹɪˈlivd/.,gpt-3.5-turbo
religion,ɹɪlˈɪdʒən,The General American English pronunciation of 'religion' is /rɪˈlɪdʒən/.,gpt-3.5-turbo
relish,ɹˈɛlɪʃ,The General American English pronunciation of 'relish' is /ˈɹɛlɪʃ/.,gpt-3.5-turbo
require,ɹˌikwˈaɪɚ,The General American English pronunciation of 'require' is /ɹɪˈkwaɪɹ/.,gpt-3.5-turbo
required,ɹikwˈaɪɚd,The General American English pronunciation of 'required' is /rɪˈkwaɪɹd/.,gpt-3.5-turbo
requires,ɹikwˈaɪɚz,The General American English pronunciation of 'requires' is /rɪˈkwaɪɹz/.,gpt-3.5-turbo
requiring,ɹikwˈaɪɚɪŋ,The General American English pronunciation of 'requiring' is /ɹɪˈkwaɪəɹɪŋ/.,gpt-3.5-turbo
rescue,ɹˈɛskju,The General American English pronunciation of 'rescue' is /ˈɹɛskjuː/.,gpt-3.5-turbo
rescued,ɹˈɛskjud,The General American English pronunciation of 'rescued' is /ɹɪˈskjud/.,gpt-3.5-turbo
residue,ɹˈɛzədˌu,The General American English pronunciation of 'residue' is /ˈrɛzɪˌdu/.,gpt-3.5-turbo
respond,ɹɪspˈɑːnd,The General American English pronunciation of 'respond' is /ɹɪˈspɑnd/.,gpt-3.5-turbo
responded,ɹɪspˈɑːndɪd,The General American English pronunciation of 'responded' is /ɹɪˈspɑndɪd/.,gpt-3.5-turbo
return,ɹɪtˈɚn,The General American English pronunciation of 'return' is /ɹɪˈtɝn/.,gpt-3.5-turbo
returned,ɹɪtˈɚnd,The General American English pronunciation of 'returned' is /ɹɪˈtɝnd/.,gpt-3.5-turbo
returning,ɹɪtˈɚnɪŋ,The General American English pronunciation of 'returning' is /ɹɪˈtɝnɪŋ/.,gpt-3.5-turbo
returns,ɹɪtˈɚnz,The General American English pronunciation of 'returns' is /ɹɪˈtɝnz/.,gpt-3.5-turbo
revenge,ɹivˈɛndʒ,The General American English pronunciation of 'revenge' is /ɹɪˈvɛndʒ/.,gpt-3.5-turbo
rid,ɹˈɪd,The General American English pronunciation of 'rid' is /ɹɪd/.,gpt-3.5-turbo
rig,ɹˈɪg,The General American English pronunciation of 'rig' is /ɹɪɡ/.,gpt-3.5-turbo
rigging,ɹˈɪgɪŋ,The General American English pronunciation of 'rigging' is /ˈɹɪɡɪŋ/.,gpt-3.5-turbo
rigs,ɹˈɪgz,The General American English pronunciation of 'rigs' is /ɹɪɡz/.,gpt-3.5-turbo
rinse,ɹˈɪns,The General American English pronunciation of 'rinse' is /ɹɪns/.,gpt-3.5-turbo
riot,ɹˈaɪət,The General American English pronunciation of 'riot' is /ˈɹaɪət/.,gpt-3.5-turbo
ripped,ɹˈɪpt,/ɹɪpt/,gpt-3.5-turbo
road,ɹˈoʊd,The General American English pronunciation of 'road' is /ɹoʊd/.,gpt-3.5-turbo
robert,ɹˈɑːbɚt,The General American English pronunciation of 'robert' is /ˈɹɑbɚt/.,gpt-3.5-turbo
rochester,ɹˈɑːtʃˌɛstɚ,The General American English pronunciation of 'rochester' is /ˈɹɑtʃɪstɚ/.,gpt-3.5-turbo
rock,ɹˈɑːk,The General American English pronunciation of 'rock' is /ɹɑk/.,gpt-3.5-turbo
rocket,ɹˈɑːkət,The General American English pronunciation of 'rocket' is /ˈrɑkɪt/.,gpt-3.5-turbo
rocks,ɹˈɑːks,The General American English pronunciation of 'rocks' is /ɹɑks/.,gpt-3.5-turbo
rome,ɹˈoʊm,The General American English pronunciation of 'Rome' is /ɹoʊm/.,gpt-3.5-turbo
rope,ɹˈoʊp,The General American English pronunciation of 'rope' is /ɹoʊp/.,gpt-3.5-turbo
ropes,ɹˈoʊps,The General American English pronunciation of 'ropes' is /ɹoʊps/.,gpt-3.5-turbo
rosemary,ɹˈoʊzmˌɛɹi,The General American English pronunciation of 'rosemary' is /ˈɹoʊzˌmɛɹi/.,gpt-3.5-turbo
rotate,ɹˈoʊtˌeɪt,The General American English pronunciation of 'rotate' is /ɹoʊˈteɪt/.,gpt-3.5-turbo
rotor,ɹˈoʊtɚ,The General American English pronunciation of 'rotor' is /ˈɹoʊtɚ/.,gpt-3.5-turbo
routine,ɹutˈiːn,The General American English pronunciation of 'routine' is /ɹuˈtin/.,gpt-3.5-turbo
rue,ɹˈuː,The General American English pronunciation of 'rue' is /ɹu/.,gpt-3.5-turbo
russian,ɹˈʌʃən,The General American English pronunciation of 'russian' is /ˈɹʌʃən/.,gpt-3.5-turbo
sac,sˈæk,The General American English pronunciation of 'sac' is /sæk/.,gpt-3.5-turbo
safeguard,sˈeɪfgˌɑɹd,/sˈeɪfgɑɹd/,gpt-3.5-turbo
safety,sˈeɪfti,The General American English pronunciation of 'safety' is /ˈseɪf.ti/.,gpt-3.5-turbo
sage,sˈeɪdʒ,/sedʒ/,gpt-3.5-turbo
saints,sˈeɪnts,/sents/,gpt-3.5-turbo
salvation,sælvˈeɪʃən,The General American English pronunciation of 'salvation' is /sælˈveɪʃən/.,gpt-3.5-turbo
sap,sˈæp,The General American English pronunciation of 'sap' is /sæp/.,gpt-3.5-turbo
sassy,sˈæsi,The General American English pronunciation of 'sassy' is /ˈsæsi/.,gpt-3.5-turbo
scrub,skɹˈʌb,The General American English pronunciation of 'scrub' is /skrʌb/.,gpt-3.5-turbo
seemingly,sˈiːmɪŋli,The General American English pronunciation of 'seemingly' is /ˈsimɪŋli/.,gpt-3.5-turbo
select,səlˈɛkt,The General American English pronunciation of 'select' is /səˈlɛkt/.,gpt-3.5-turbo
selected,səlˈɛktəd,The General American English pronunciation of 'selected' is /sɪˈlɛktɪd/.,gpt-3.5-turbo
selena,səlˈiːnə,The General American English pronunciation of 'Selena' is /səˈlinə/.,gpt-3.5-turbo
send,sˈɛnd,The General American English pronunciation of 'send' is /sɛnd/.,gpt-3.5-turbo
sending,sˈɛndɪŋ,/sɛndɪŋ/,gpt-3.5-turbo
sends,sˈɛndz,The General American English pronunciation of 'sends' is /sɛndz/.,gpt-3.5-turbo
sent,sˈɛnt,/sɛnt/,gpt-3.5-turbo
sergeant,sˈɑːɹdʒənt,The General American English pronunciation of 'sergeant' is /ˈsɑrdʒənt/.,gpt-3.5-turbo
seven,sˈɛvən,The General American English pronunciation of 'seven' is /ˈsɛvən/.,gpt-3.5-turbo
sewing,sˈoʊɪŋ,The General American English pronunciation of 'sewing' is /ˈsoʊɪŋ/.,gpt-3.5-turbo
sewn,sˈoʊn,The General American English pronunciation of 'sewn' is /sən/.,gpt-3.5-turbo
sex,sˈɛks,The General American English pronunciation of 'sex' is /sɛks/.,gpt-3.5-turbo
seymour,sˈiːmɔɹ,The General American English pronunciation of 'Seymour' is /ˈsiˌmɔɹ/.,gpt-3.5-turbo
shake,ʃˈeɪk,The General American English pronunciation of 'shake' is /ʃeɪk/.,gpt-3.5-turbo
shakes,ʃˈeɪks,The General American English pronunciation of 'shakes' is /ʃeɪks/.,gpt-3.5-turbo
shaking,ʃˈeɪkɪŋ,The General American English pronunciation of 'shaking' is /ˈʃeɪkɪŋ/.,gpt-3.5-turbo
shallow,ʃˈæloʊ,The General American English pronunciation of 'shallow' is /ˈʃæloʊ/.,gpt-3.5-turbo
shanghai,ʃˈæŋhˈaɪ,The General American English pronunciation of 'shanghai' is /ʃæŋˈhaɪ/.,gpt-3.5-turbo
shelley,ʃˈɛli,The General American English pronunciation of 'shelley' is /ˈʃɛli/.,gpt-3.5-turbo
shemale,ʃəmˈeɪl,The General American English pronunciation of 'shemale' is /ˈʃimel/.,gpt-3.5-turbo
shimmer,ʃˈɪmɚ,The General American English pronunciation of 'shimmer' is /ˈʃɪməɹ/.,gpt-3.5-turbo
ship,ʃˈɪp,The General American English pronunciation of 'ship' is /ʃɪp/.,gpt-3.5-turbo
shipment,ʃˈɪpmənt,The General American English pronunciation of 'shipment' is /ˈʃɪpmənt/.,gpt-3.5-turbo
shipped,ʃˈɪpt,The General American English pronunciation of 'shipped' is /ʃɪpt/.,gpt-3.5-turbo
shipping,ʃˈɪpɪŋ,The General American English pronunciation of 'shipping' is /ˈʃɪpɪŋ/.,gpt-3.5-turbo
ships,ʃˈɪps,The General American English pronunciation of 'ships' is /ʃɪps/.,gpt-3.5-turbo
shoe,ʃˈuː,The General American English pronunciation of 'shoe' is /ʃuː/.,gpt-3.5-turbo
shoes,ʃˈuːz,The General American English pronunciation of 'shoes' is /ʃuz/.,gpt-3.5-turbo
shook,ʃˈʊk,The General American English pronunciation of 'shook' is /ʃʊk/.,gpt-3.5-turbo
sic,sˈɪk,The General American English pronunciation of 'sic' is /sɪk/.,gpt-3.5-turbo
sich,sˈɪtʃ,The General American English pronunciation of 'sich' is /sɪtʃ/.,gpt-3.5-turbo
sie,sˈiː,The General American English pronunciation of 'sie' is /saɪ/.,gpt-3.5-turbo
sienna,siˈɛnə,The General American English pronunciation of 'sienna' is /siˈɛnə/.,gpt-3.5-turbo
sink,sˈɪŋk,/sɪŋk/,gpt-3.5-turbo
sinking,sˈɪŋkɪŋ,/sɪŋkɪŋ/,gpt-3.5-turbo
sinks,sˈɪŋks,/sɪŋks/,gpt-3.5-turbo
sins,sˈɪnz,/sɪnz/,gpt-3.5-turbo
sir,sˈɚ,The General American English pronunciation of 'sir' is /sɝ/.,gpt-3.5-turbo
skeleton,skˈɛlətən,The General American English pronunciation of 'skeleton' is /ˈskɛlətən/.,gpt-3.5-turbo
sketch,skˈɛtʃ,The General American English pronunciation of 'sketch' is /skɛtʃ/.,gpt-3.5-turbo
sketches,skˈɛtʃəz,/skɛtʃɪz/,gpt-3.5-turbo
ski,skˈiː,The General American English pronunciation of 'ski' is /skiː/.,gpt-3.5-turbo
skiing,skˈiːɪŋ,/skiɪŋ/,gpt-3.5-turbo
skype,skˈaɪp,The General American English pronunciation of 'skype' is /skaɪp/.,gpt-3.5-turbo
slip,slˈɪp,The General American English pronunciation of 'slip' is /slɪp/.,gpt-3.5-turbo
slipped,slˈɪpt,/slɪpt/,gpt-3.5-turbo
slipping,slˈɪpɪŋ,/sˈlɪpɪŋ/,gpt-3.5-turbo
slutty,slˈʌtˌi,/sˈlʌti/,gpt-3.5-turbo
snapchat,snˈæptʃˌæt,The General American English pronunciation of 'snapchat' is /snæpˈʧæt/.,gpt-3.5-turbo
snowflake,snˈoʊflˌeɪk,The General American English pronunciation of 'snowflake' is /ˈsnoʊfleɪk/.,gpt-3.5-turbo
soap,sˈoʊp,The General American English pronunciation of 'soap' is /soʊp/.,gpt-3.5-turbo
social,sˈoʊʃəl,The General American English pronunciation of 'social' is /ˈsoʊʃəl/.,gpt-3.5-turbo
socialist,sˈoʊʃələst,The General American English pronunciation of 'socialist' is /ˈsoʊʃəlɪst/.,gpt-3.5-turbo
solution,səlˈuːʃən,The General American English pronunciation of 'solution' is /səˈluːʃən/.,gpt-3.5-turbo
some,sˈʌm,The General American English pronunciation of 'some' is /sʌm/.,gpt-3.5-turbo
somehow,sˈʌmhˌaʊ,/sʌmˈhaʊ/,gpt-3.5-turbo
someone,sˈʌmwˌʌn,The General American English pronunciation of 'someone' is /ˈsʌmwʌn/.,gpt-3.5-turbo
sony,sˈoʊni,The General American English pronunciation of 'sony' is /ˈsoʊni/.,gpt-3.5-turbo
sooner,sˈuːnɚ,The General American English pronunciation of 'sooner' is /ˈsunɚ/.,gpt-3.5-turbo
sophistication,səfˌɪstəkˈeɪʃən,The General American English pronunciation of 'sophistication' is /səˌfɪstɪˈkeɪʃən/.,gpt-3.5-turbo
souvenir,sˌuvənˈɪɹ,/suˈvɛnɪɹ/,gpt-3.5-turbo
spare,spˈɛɹ,/speəɹ/,gpt-3.5-turbo
speak,spˈiːk,The General American English pronunciation of 'speak' is /spik/.,gpt-3.5-turbo
specialty,spˈɛʃəlti,The General American English pronunciation of 'specialty' is /ˈspɛʃəlti/.,gpt-3.5-turbo
specimen,spˈɛsəmən,/sˈpɛsɪmən/,gpt-3.5-turbo
speed,spˈiːd,The General American English pronunciation of 'speed' is /spid/.,gpt-3.5-turbo
speeding,spˈiːdɪŋ,/sˈpiːdɪŋ/,gpt-3.5-turbo
spencer,spˈɛnsɚ,The General American English pronunciation of 'spencer' is /ˈspɛnsɚ/.,gpt-3.5-turbo
spoken,spˈoʊkən,The General American English pronunciation of 'spoken' is /ˈspoʊkən/.,gpt-3.5-turbo
sprinkler,spɹˈɪŋklɚ,/sprɪŋklɚ/,gpt-3.5-turbo
stage,stˈeɪdʒ,The General American English pronunciation of 'stage' is /steɪdʒ/.,gpt-3.5-turbo
stages,stˈeɪdʒəz,The General American English pronunciation of 'stages' is /steɪdʒɪz/.,gpt-3.5-turbo
state,stˈeɪt,The General American English pronunciation of 'state' is /steɪt/.,gpt-3.5-turbo
stated,stˈeɪtəd,The General American English pronunciation of 'stated' is /ˈsteɪtɪd/.,gpt-3.5-turbo
states,stˈeɪts,The General American English pronunciation of 'states' is /steɪts/.,gpt-3.5-turbo
stating,stˈeɪtɪŋ,The General American English pronunciation of 'stating' is /ˈsteɪtɪŋ/.,gpt-3.5-turbo
status,stˈætəs,The General American English pronunciation of 'status' is /ˈstætəs/.,gpt-3.5-turbo
statute,stˈætʃut,The General American English pronunciation of 'statute' is /ˈstætʃuːt/.,gpt-3.5-turbo
steam,stˈiːm,The General American English pronunciation of 'steam' is /stim/.,gpt-3.5-turbo
steer,stˈɪɹ,The General American English pronunciation of 'steer' is /stɪɹ/.,gpt-3.5-turbo
stern,stˈɚn,The General American English pronunciation of 'stern' is /stɝn/.,gpt-3.5-turbo
still,stˈɪl,The General American English pronunciation of 'still' is /stɪl/.,gpt-3.5-turbo
stone,stˈoʊn,The General American English pronunciation of 'stone' is /stoʊn/.,gpt-3.5-turbo
stones,stˈoʊnz,The General American English pronunciation of 'stones' is /stoʊnz/.,gpt-3.5-turbo
stove,stˈoʊv,The General American English pronunciation of 'stove' is /stoʊv/.,gpt-3.5-turbo
strait,stɹˈeɪt,The General American English pronunciation of 'strait' is /stɹeɪt/.,gpt-3.5-turbo
strategist,stɹˈætɪdʒɪst,The General American English pronunciation of 'strategist' is /ˈstɹætədʒɪst/.,gpt-3.5-turbo
stripe,stɹˈaɪp,The General American English pronunciation of 'stripe' is /stɹaɪp/.,gpt-3.5-turbo
striped,stɹˈaɪpt,The General American English pronunciation of 'striped' is /stɹaɪpt/.,gpt-3.5-turbo
stripes,stɹˈaɪps,The General American English pronunciation of 'stripes' is /stɹaɪps/.,gpt-3.5-turbo
strong,stɹˈɔːŋ,The General American English pronunciation of 'strong' is /stɹɔŋ/.,gpt-3.5-turbo
strongly,stɹˈɔːŋli,The General American English pronunciation of 'strongly' is /ˈstɹɔŋli/.,gpt-3.5-turbo
sublime,səblˈaɪm,/səˈblaɪm/,gpt-3.5-turbo
suede,swˈeɪd,/sweɪd/,gpt-3.5-turbo
sunny,sˈʌni,The General American English pronunciation of 'sunny' is /ˈsʌni/.,gpt-3.5-turbo
sunshine,sˈʌnʃˌaɪn,/sʌnˈʃaɪn/,gpt-3.5-turbo
supporter,səpˈɔːɹtɚ,/səˈpɔɹtəɹ/,gpt-3.5-turbo
suspend,səspˈɛnd,/səˈspɛnd/,gpt-3.5-turbo
suspended,səspˈɛndəd,The General American English pronunciation of 'suspended' is /səˈspɛndɪd/.,gpt-3.5-turbo
sustainability,səstˌeɪnəbˈɪlɪti,/səˌsteɪnəˈbɪləti/,gpt-3.5-turbo
swap,swˈɑːp,/swɑp/,gpt-3.5-turbo
swiftly,swˈɪftli,/sˈwɪftli/,gpt-3.5-turbo
swivel,swˈɪvəl,The General American English pronunciation of 'swivel' is /ˈswɪvəl/.,gpt-3.5-turbo
symptom,sˈɪmptəm,/sɪmptəm/,gpt-3.5-turbo
synthesis,sˈɪnθəsəs,The General American English pronunciation of 'synthesis' is /ˈsɪnθəsɪs/.,gpt-3.5-turbo
syrian,sˈɪɹiən,The General American English pronunciation of 'Syrian' is /ˈsɪɹiən/.,gpt-3.5-turbo
tang,tˈæŋ,The General American English pronunciation of 'tang' is /tæŋ/.,gpt-3.5-turbo
tapestry,tˈæpəstɹi,The General American English pronunciation of 'tapestry' is /ˈteɪpəstri/.,gpt-3.5-turbo
tattoo,tætˈuː,The General American English pronunciation of 'tattoo' is /tæˈtu/.,gpt-3.5-turbo
taught,tˈɔːt,The General American English pronunciation of 'taught' is /tɔt/.,gpt-3.5-turbo
taxation,tæksˈeɪʃən,The General American English pronunciation of 'taxation' is /tækˈseɪʃən/.,gpt-3.5-turbo
teaching,tˈiːtʃɪŋ,The General American English pronunciation of 'teaching' is /ˈtiːtʃɪŋ/.,gpt-3.5-turbo
teaspoon,tˈiːspˌun,The General American English pronunciation of 'teaspoon' is /ˈtiˌspun/.,gpt-3.5-turbo
tech,tˈɛk,The General American English pronunciation of 'tech' is /tɛk/.,gpt-3.5-turbo
techno,tˈɛknoʊ,The General American English pronunciation of 'techno' is /ˈtɛknoʊ/.,gpt-3.5-turbo
teller,tˈɛlɚ,The General American English pronunciation of 'teller' is /ˈtɛlɚ/.,gpt-3.5-turbo
temporarily,tˌɛmpɚˈɛɹəli,The General American English pronunciation of 'temporarily' is /ˈtɛmpəˌɹɛɹəli/.,gpt-3.5-turbo
temptation,tɛmtˈeɪʃən,The General American English pronunciation of 'temptation' is /tɛmpˈteɪʃən/.,gpt-3.5-turbo
tension,tˈɛnʃən,The General American English pronunciation of 'tension' is /ˈtɛnʃən/.,gpt-3.5-turbo
terrified,tˈɛɹəfˌaɪd,The General American English pronunciation of 'terrified' is /ˈtɛrəˌfaɪd/.,gpt-3.5-turbo
terrifying,tˈɛɹəfˌaɪɪŋ,The General American English pronunciation of 'terrifying' is /ˈtɛrəˌfaɪɪŋ/.,gpt-3.5-turbo
territorial,tˌɛɹɪtˈɔːɹiəl,The General American English pronunciation of 'territorial' is /ˌtɛrɪˈtɔriəl/.,gpt-3.5-turbo
thereby,ðˈɛɹbˈaɪ,The General American English pronunciation of 'thereby' is /ˈðɛɹˌbaɪ/.,gpt-3.5-turbo
thermal,θˈɚməl,The General American English pronunciation of 'thermal' is /ˈθɝməl/.,gpt-3.5-turbo
thing,θˈɪŋ,The General American English pronunciation of 'thing' is /θɪŋ/.,gpt-3.5-turbo
things,θˈɪŋz,The General American English pronunciation of 'things' is /θɪŋz/.,gpt-3.5-turbo
though,ðˈoʊ,The General American English pronunciation of 'though' is /ðoʊ/.,gpt-3.5-turbo
three,θɹˈiː,The General American English pronunciation of 'three' is /θɹiː/.,gpt-3.5-turbo
thriller,θɹˈɪlɚ,The General American English pronunciation of 'thriller' is /ˈθɹɪlɚ/.,gpt-3.5-turbo
thrive,θɹˈaɪv,The General American English pronunciation of 'thrive' is /θɹaɪv/.,gpt-3.5-turbo
thriving,θɹˈaɪvɪŋ,The General American English pronunciation of 'thriving' is /ˈθɹaɪvɪŋ/.,gpt-3.5-turbo
tiffany,tˈɪfəni,The General American English pronunciation of 'tiffany' is /ˈtɪfəni/.,gpt-3.5-turbo
time,tˈaɪm,The General American English pronunciation of 'time' is /taɪm/.,gpt-3.5-turbo
times,tˈaɪmz,The General American English pronunciation of 'times' is /taɪmz/.,gpt-3.5-turbo
timing,tˈaɪmɪŋ,The General American English pronunciation of 'timing' is /ˈtaɪmɪŋ/.,gpt-3.5-turbo
togo,tˈoʊgoʊ,The General American English pronunciation of 'togo' is /toʊˈɡoʊ/.,gpt-3.5-turbo
tor,tˈɔːɹ,The General American English pronunciation of 'tor' is /tɔɹ/.,gpt-3.5-turbo
touch,tˈʌtʃ,The General American English pronunciation of 'touch' is /tʌtʃ/.,gpt-3.5-turbo
touched,tˈʌtʃt,The General American English pronunciation of 'touched' is /tʌtʃt/.,gpt-3.5-turbo
touches,tˈʌtʃəz,The General American English pronunciation of 'touches' is /ˈtʌʧɪz/.,gpt-3.5-turbo
touching,tˈʌtʃɪŋ,The General American English pronunciation of 'touching' is /ˈtʌʧɪŋ/.,gpt-3.5-turbo
traits,tɹˈeɪts,The General American English pronunciation of 'traits' is /tɹeɪts/.,gpt-3.5-turbo
trap,tɹˈæp,The General American English pronunciation of 'trap' is /tɹæp/.,gpt-3.5-turbo
traps,tɹˈæps,The General American English pronunciation of 'traps' is /tɹæps/.,gpt-3.5-turbo
trek,tɹˈɛk,The General American English pronunciation of 'trek' is /tɹɛk/.,gpt-3.5-turbo
trent,tɹˈɛnt,The General American English pronunciation of 'trent' is /tɹɛnt/.,gpt-3.5-turbo
tribal,tɹˈaɪbəl,The General American English pronunciation of 'tribal' is /ˈtɹaɪbəl/.,gpt-3.5-turbo
tribune,tɹˈɪbjun,The General American English pronunciation of 'tribune' is /ˈtɹɪbjuːn/.,gpt-3.5-turbo
trivia,tɹˈɪviə,The General American English pronunciation of 'trivia' is /ˈtɹɪviə/.,gpt-3.5-turbo
true,tɹˈuː,The General American English pronunciation of 'true' is /tɹuː/.,gpt-3.5-turbo
tub,tˈʌb,The General American English pronunciation of 'tub' is /tʌb/.,gpt-3.5-turbo
tunnel,tˈʌnəl,The General American English pronunciation of 'tunnel' is /ˈtʌnəl/.,gpt-3.5-turbo
twice,twˈaɪs,The General American English pronunciation of 'twice' is /twaɪs/.,gpt-3.5-turbo
tyson,tˈaɪsən,The General American English pronunciation of 'tyson' is /ˈtaɪsən/.,gpt-3.5-turbo
ultimately,ˈʌltəmətli,The General American English pronunciation of 'ultimately' is /ˈʌltəmətli/.,gpt-3.5-turbo
ultra,ˈʌltɹə,The General American English pronunciation of 'ultra' is /ˈʌltɹə/.,gpt-3.5-turbo
unaware,ˌʌnəwˈɛɹ,The General American English pronunciation of 'unaware' is /ˌʌnəˈwɛɹ/.,gpt-3.5-turbo
uncertain,ənsˈɚtən,The General American English pronunciation of 'uncertain' is /ʌnˈsɝtn̩/.,gpt-3.5-turbo
uncommon,ənkˈɑːmən,The General American English pronunciation of 'uncommon' is /ʌnˈkɑmən/.,gpt-3.5-turbo
unfair,ənfˈɛɹ,The General American English pronunciation of 'unfair' is /ʌnˈfɛɹ/.,gpt-3.5-turbo
unleash,ənlˈiːʃ,The General American English pronunciation of 'unleash' is /ʌnˈliʃ/.,gpt-3.5-turbo
unlimited,ənlˈɪmətəd,The General American English pronunciation of 'unlimited' is /ʌnˈlɪmɪtɪd/.,gpt-3.5-turbo
usher,ˈʌʃɚ,The General American English pronunciation of 'usher' is /ˈʌʃɚ/.,gpt-3.5-turbo
vegetarian,vˌɛdʒətˈɛɹiən,The General American English pronunciation of 'vegetarian' is /ˌvɛdʒəˈtɛɹiən/.,gpt-3.5-turbo
