grapheme,ground_truth_phoneme,predicted_phoneme,model
puffin,pˈʌfˌɪn,The General American English pronunciation of 'puffin' is /ˈpʌfɪn/.,gpt-3.5-turbo
pukka,pˈʌkə,The General American English pronunciation of 'pukka' is /ˈpʌkə/.,gpt-3.5-turbo
pulmonology,pʊlmənˈɑːlədʒi,The General American English pronunciation of 'pulmonology' is /pʌlˈmɑnɑlədʒi/.,gpt-3.5-turbo
punning,pˈʌnɪŋ,The General American English pronunciation of 'punning' is /ˈpʌnɪŋ/.,gpt-3.5-turbo
puns,pˈʌnz,The General American English pronunciation of 'puns' is /pʌnz/.,gpt-3.5-turbo
puppetry,pˈʌpətɹi,The General American English pronunciation of 'puppetry' is /ˈpʌpətri/.,gpt-3.5-turbo
puro,pˈʊɹoʊ,The General American English pronunciation of 'puro' would be /ˈpjʊɹoʊ/.,gpt-3.5-turbo
purposely,pˈɚpəsli,The General American English pronunciation of 'purposely' is /ˈpɝpəsli/.,gpt-3.5-turbo
pyrazinamide,paɪɹˈeɪzmənədˌaɪn,The General American English pronunciation of 'pyrazinamide' is /paɪˈɹæzɪnəˌmaɪd/.,gpt-3.5-turbo
pyrrhotite,pˈɪɹəʃˌeɪt,The General American English pronunciation of 'pyrrhotite' is /ˈpɪɹəˌtaɪt/.,gpt-3.5-turbo
pythagorean,pˌɪθəgˈɔːɹiən,The General American English pronunciation of 'pythagorean' is /paɪˌθæˈɡɔɹiən/.,gpt-3.5-turbo
qazvin,kˈæzvɪn,The General American English pronunciation of 'qazvin' is /ˈkæzvɪn/.,gpt-3.5-turbo
qdro,kdˈɔːɹfˌoʊ,"The word 'qdro' does not exist in General American English, so it cannot be accurately transcribed following standard GAE pronunciation patterns.",gpt-3.5-turbo
quadruple,kwɑdɹˈuːpəl,The General American English pronunciation of 'quadruple' is /ˈkwɑdɹəpəl/.,gpt-3.5-turbo
quake,kwˈeɪk,The General American English pronunciation of 'quake' is /kweɪk/.,gpt-3.5-turbo
quakes,kwˈeɪks,The General American English pronunciation of 'quakes' is /kweɪks/.,gpt-3.5-turbo
qualifier,kwˈɑːləfˌaɪɚ,The General American English pronunciation of 'qualifier' is /ˈkwɑləˌfaɪɚ/.,gpt-3.5-turbo
quarterstaff,kwˈɔːɹtɚstəf,The General American English pronunciation of 'quarterstaff' is /ˈkwɔrtəɹstæf/.,gpt-3.5-turbo
quim,kwˈɪm,The General American English pronunciation of 'quim' is /kwɪm/.,gpt-3.5-turbo
quinidine,kwˈɪnɪdˌaɪn,The General American English pronunciation of 'quinidine' is /kwɪˈnɪdɪn/.,gpt-3.5-turbo
quintain,kwɪntˈeɪn,The General American English pronunciation of 'quintain' is /ˈkwɪnteɪn/.,gpt-3.5-turbo
quintet,kwɪntˈɛt,The General American English pronunciation of 'quintet' is /kwɪnˈtɛt/.,gpt-3.5-turbo
quiver,kwˈɪvɚ,The General American English pronunciation of 'quiver' is /ˈkwɪvəɹ/.,gpt-3.5-turbo
quivering,kwˈɪvɚɪŋ,The General American English pronunciation of 'quivering' is /ˈkwɪvərɪŋ/.,gpt-3.5-turbo
rabbet,ɹˈæbət,The General American English pronunciation of 'rabbet' is /ˈɹæbɪt/.,gpt-3.5-turbo
racquet,ɹˈækɪt,The General American English pronunciation of 'racquet' is /ˈrækɪt/.,gpt-3.5-turbo
radii,ɹˈeɪdi,The General American English pronunciation of 'radii' is /ˈreɪdiˌaɪ/.,gpt-3.5-turbo
railing,ɹˈeɪlɪŋ,The General American English pronunciation of 'railing' is /ˈɹeɪlɪŋ/.,gpt-3.5-turbo
raincoat,ɹˈeɪnkˌoʊt,The General American English pronunciation of 'raincoat' is /ˈɹeɪnˌkoʊt/.,gpt-3.5-turbo
rakish,ɹˈeɪkɪʃ,The General American English pronunciation of 'rakish' is /ˈreɪkɪʃ/.,gpt-3.5-turbo
ramble,ɹˈæmbəl,The General American English pronunciation of 'ramble' is /ˈɹæmbəl/.,gpt-3.5-turbo
rambling,ɹˈæmblɪŋ,The General American English pronunciation of 'rambling' is /ˈɹæmbəlɪŋ/.,gpt-3.5-turbo
rammel,ɹˈæməl,The General American English pronunciation of 'rammel' is /ˈɹæməl/.,gpt-3.5-turbo
rammer,ɹˈæmɚ,The General American English pronunciation of 'rammer' is /ˈɹæmɚ/.,gpt-3.5-turbo
rapporteur,ɹˌæpɚtˈuː,The General American English pronunciation of 'rapporteur' is /ˌɹæpɔːrˈtɝ/.,gpt-3.5-turbo
rapture,ɹˈæptʃɚ,The General American English pronunciation of 'rapture' is /ˈɹæptʃər/.,gpt-3.5-turbo
rashy,ɹˈæʃi,The General American English pronunciation of 'rashy' is /ˈɹæʃi/.,gpt-3.5-turbo
raster,ɹˈæstɚ,The General American English pronunciation of 'raster' is /ˈɹæstɚ/.,gpt-3.5-turbo
raunch,ɹˈɔːntʃ,The General American English pronunciation of 'raunch' is /rɔntʃ/.,gpt-3.5-turbo
rawhide,ɹˈɔːhˌaɪd,The General American English pronunciation of 'rawhide' is /ˈɹɔˌhaɪd/.,gpt-3.5-turbo
rayon,ɹˈeɪən,The General American English pronunciation of 'rayon' is /ˈreɪɑn/.,gpt-3.5-turbo
razzmatazz,ɹˈæzmətˈæz,The General American English pronunciation of 'razzmatazz' is /ˈɹæzməˌtæz/.,gpt-3.5-turbo
reactor,ɹiˈæktɚ,The General American English pronunciation of 'reactor' is /ɹiˈæktɚ/.,gpt-3.5-turbo
reak,ɹˈiːk,The General American English pronunciation of 'reak' is /ɹik/.,gpt-3.5-turbo
rearguard,ɹiˈɔːɹgwɑd,The General American English pronunciation of 'rearguard' is /ˈrɪɹˌɡɑɹd/.,gpt-3.5-turbo
reassure,ɹˌiəʃˈʊɹ,The General American English pronunciation of 'reassure' is /ˌriˈʃʊɹ/.,gpt-3.5-turbo
rebus,ɹˈiːbəs,The General American English pronunciation of 'rebus' is /ˈɹiːbəs/.,gpt-3.5-turbo
receptacle,ɹəsˈɛptəkəl,The General American English pronunciation of 'receptacle' is /ɹɪˈsɛptəkəl/.,gpt-3.5-turbo
receptionist,ɹɪsˈɛpʃənɪst,The General American English pronunciation of 'receptionist' is /ɹɪˈsɛpʃənɪst/.,gpt-3.5-turbo
receptor,ɹisˈɛptɚ,The General American English pronunciation of 'receptor' is /ɹɪˈsɛptɚ/.,gpt-3.5-turbo
reciprocal,ɹɪsˈɪpɹəkəl,The General American English pronunciation of 'reciprocal' is /ɹɪˈsɪpɹəkəl/.,gpt-3.5-turbo
recite,ɹəsˈaɪt,The General American English pronunciation of 'recite' is /ɹɪˈsaɪt/.,gpt-3.5-turbo
reclamation,ɹˌɛkləmˈeɪʃən,The General American English pronunciation of 'reclamation' is /ˌɹɛkləˈmeɪʃən/.,gpt-3.5-turbo
reconnoiter,ɹˌikənˈɔɪtɚ,The General American English pronunciation of 'reconnoiter' is /rɪˈkɑnətɚ/.,gpt-3.5-turbo
rectilinear,ɹˌɛktɪzˈɪlnɚ,The General American English pronunciation of 'rectilinear' is /ˌɹɛktəˈlɪniɚ/.,gpt-3.5-turbo
rector,ɹˈɛktɚ,The General American English pronunciation of 'rector' is /ˈɹɛktɚ/.,gpt-3.5-turbo
rectory,ɹˈɛktɚi,The General American English pronunciation of 'rectory' is /ˈɹɛktəɹi/.,gpt-3.5-turbo
recusant,ɹɪkjˈuːzənt,The General American English pronunciation of 'recusant' is /ˈɹɛkjəsənt/.,gpt-3.5-turbo
redaction,ɹɪdˈækʃən,The General American English pronunciation of 'redaction' is /ɹɪˈdækʃən/.,gpt-3.5-turbo
redshift,ɹˈɛdʃfɪt,The General American English pronunciation of 'redshift' is /ˈɹɛdʃɪft/.,gpt-3.5-turbo
referer,ɹˈɛfɚɚ,The General American English pronunciation of 'referer' is /ɹɪˈfɝɚ/.,gpt-3.5-turbo
reification,ɹˌifəkˈeɪʃən,The General American English pronunciation of 'reification' is /ˌriːɪfɪˈkeɪʃən/.,gpt-3.5-turbo
relic,ɹˈɛlɪk,The General American English pronunciation of 'relic' is /ˈɹɛlɪk/.,gpt-3.5-turbo
reluctantly,ɹɪlˈʌktəntli,The General American English pronunciation of 'reluctantly' is /ɹɪˈlʌktəntli/.,gpt-3.5-turbo
rematch,ɹˈiːmˈætʃ,The General American English pronunciation of 'rematch' is /ɹiˈmætʃ/.,gpt-3.5-turbo
remiss,ɹimˈɪs,The General American English pronunciation of 'remiss' is /ɹɪˈmɪs/.,gpt-3.5-turbo
replete,ɹiplˈiːt,The General American English pronunciation of 'replete' is /ɹɪˈplit/.,gpt-3.5-turbo
repress,ɹipɹˈɛs,The General American English pronunciation of 'repress' is /ɹɪˈpɹɛs/.,gpt-3.5-turbo
reprinted,ɹipɹˈɪntɪd,The General American English pronunciation of 'reprinted' is /ɹiˈprɪntɪd/.,gpt-3.5-turbo
repugnant,ɹɪpˈʌgnənt,The General American English pronunciation of 'repugnant' is /ɹɪˈpʌɡnənt/.,gpt-3.5-turbo
rese,ɹˈiːs,The General American English pronunciation of 'rese' is /ɹiːz/.,gpt-3.5-turbo
reticule,ɹˈɛtɪkjˌul,The General American English pronunciation of 'reticule' is /ˈɹɛtɪˌkjul/.,gpt-3.5-turbo
retrench,ɹitɹˈɛntʃ,The General American English pronunciation of 'retrench' is /ɹɪˈtɹɛntʃ/.,gpt-3.5-turbo
revengeful,ɹivˈɛnfəgˌʌn,The General American English pronunciation of 'revengeful' is /ɹɪˈvɛndʒfəl/.,gpt-3.5-turbo
reverberate,ɹɪvˈɚbɚət,The General American English pronunciation of 'reverberate' is /rɪˈvɜrbəˌɹeɪt/.,gpt-3.5-turbo
revocation,ɹˌɛvəkˈeɪʃən,The General American English pronunciation of 'revocation' is /ˌɹɛvəˈkeɪʃən/.,gpt-3.5-turbo
rhetorician,ɹˌɛtɚˈɪʃən,The General American English pronunciation of 'rhetorician' is /ˌɹɛtəˈɹɪʃən/.,gpt-3.5-turbo
rhodesia,ɹoʊdˈiːʒə,The General American English pronunciation of 'Rhodesia' is /roʊˈdiʒə/.,gpt-3.5-turbo
rickets,ɹˈɪkɪts,/ˈɹɪkɪts/,gpt-3.5-turbo
ridden,ɹˈɪdən,The General American English pronunciation of 'ridden' is /ˈɹɪdən/.,gpt-3.5-turbo
riga,ɹˈiːgə,The General American English pronunciation of 'riga' is /ˈɹaɪɡə/.,gpt-3.5-turbo
rigged,ɹˈɪgd,The General American English pronunciation of 'rigged' is /rɪɡd/.,gpt-3.5-turbo
rinsing,ɹˈɪnsɪŋ,The General American English pronunciation of 'rinsing' is /ˈɹɪnsɪŋ/.,gpt-3.5-turbo
risedronate,ɹˈɪsədɹənˌeɪt,The General American English pronunciation of 'risedronate' is /ˌraɪˈzɛdɹəˌneɪt/.,gpt-3.5-turbo
rites,ɹˈaɪts,The General American English pronunciation of 'rites' is /raɪts/.,gpt-3.5-turbo
robber,ɹˈɑːbɚ,The General American English pronunciation of 'robber' is /ˈrɑbɚ/.,gpt-3.5-turbo
rochambeau,ɹˌoʊʃəmˈoʊbi,The General American English pronunciation of 'rochambeau' is /ɹoʊʃæmˈboʊ/.,gpt-3.5-turbo
rog,ɹˈɑːg,The General American English pronunciation of 'rog' is /ɹɑɡ/.,gpt-3.5-turbo
romulus,ɹˈɑːmjələs,The General American English pronunciation of 'romulus' is /ˈɹɑmjələs/.,gpt-3.5-turbo
rook,ɹˈʊk,The General American English pronunciation of 'rook' is /ɹʊk/.,gpt-3.5-turbo
rooks,ɹˈʊks,The General American English pronunciation of 'rooks' is /ɹʊks/.,gpt-3.5-turbo
roos,ɹˈuːz,The General American English pronunciation of 'roos' is /ɹuz/.,gpt-3.5-turbo
roque,ɹˈoʊk,The General American English pronunciation of 'roque' is /ɹoʊk/.,gpt-3.5-turbo
rosenstein,ɹˈoʊzənstˌaɪn,The General American English pronunciation of 'rosenstein' is /ˈɹoʊzənstaɪn/.,gpt-3.5-turbo
rosette,ɹəsˈɛt,The General American English pronunciation of 'rosette' is /ɹoʊˈsɛt/.,gpt-3.5-turbo
rosyth,ɹˈɑːsɪθ,The General American English pronunciation of 'rosyth' is /ˈɹoʊsɪθ/.,gpt-3.5-turbo
rotavirus,ɹoʊtˈɑːvɪɹəs,The General American English pronunciation of 'rotavirus' is /ˈɹoʊtəˌvaɪɹəs/.,gpt-3.5-turbo
rounder,ɹˈaʊndɚ,The General American English pronunciation of 'rounder' is /ˈɹaʊndɚ/.,gpt-3.5-turbo
rousseau,ɹusˈoʊ,The General American English pronunciation of 'rousseau' is /ɹuˈsoʊ/.,gpt-3.5-turbo
rove,ɹˈoʊv,The General American English pronunciation of 'rove' is /ɹoʊv/.,gpt-3.5-turbo
roving,ɹˈoʊvɪŋ,The General American English pronunciation of 'roving' is /ˈɹoʊvɪŋ/.,gpt-3.5-turbo
rubble,ɹˈʌbəl,The General American English pronunciation of 'rubble' is /ˈɹʌbəl/.,gpt-3.5-turbo
ruck,ɹˈʌk,The General American English pronunciation of 'ruck' is /ɹʌk/.,gpt-3.5-turbo
rudiment,ɹˈuːdɪmənt,The General American English pronunciation of 'rudiment' is /ˈɹuːdəmənt/.,gpt-3.5-turbo
rues,ɹˈuːz,The General American English pronunciation of 'rues' is /ɹuz/.,gpt-3.5-turbo
rummy,ɹˈʌmi,The General American English pronunciation of 'rummy' is /ˈɹʌmi/.,gpt-3.5-turbo
rune,ɹˈuːn,The General American English pronunciation of 'rune' is /ɹun/.,gpt-3.5-turbo
runned,ɹˈʌnd,The General American English pronunciation of 'runned' is /rʌnd/.,gpt-3.5-turbo
rutter,ɹˈʌtɚ,The General American English pronunciation of 'rutter' is /ˈɹʌtəɹ/.,gpt-3.5-turbo
sadomasochism,sədˈɑːməsəsəmz,The General American English pronunciation of 'sadomasochism' is /ˌseɪdoʊˈmæsəkɪzəm/.,gpt-3.5-turbo
sag,sˈæg,The General American English pronunciation of 'sag' is /sæɡ/.,gpt-3.5-turbo
sagamore,sˈægəmˌɔɹ,/sæɡəmɔɹ/,gpt-3.5-turbo
sagely,sˈeɪgli,/sˈeɪdʒli/,gpt-3.5-turbo
saladin,sˈælədɪn,The General American English pronunciation of 'saladin' is /ˈsælədɪn/.,gpt-3.5-turbo
salep,sˈeɪləp,The General American English pronunciation of 'salep' is /seɪlp/.,gpt-3.5-turbo
salian,sˈeɪliən,/səˈliən/,gpt-3.5-turbo
sallow,sˈæloʊ,/sæloʊ/,gpt-3.5-turbo
saltbush,sˈɔːltbˌʌʃ,The General American English pronunciation of 'saltbush' is /sɔltbʊʃ/.,gpt-3.5-turbo
salyut,sˈæljət,/sæˈljuːt/,gpt-3.5-turbo
samosata,sˌɑmoʊsˈɛtə,The General American English pronunciation of 'samosata' is /səˈmɑsətə/.,gpt-3.5-turbo
sandal,sˈændəl,/sændəl/,gpt-3.5-turbo
sandpaper,sˈændpˌeɪpɚ,/sændˈpeɪpɚ/,gpt-3.5-turbo
sandpit,sˈændpˌɪt,/sændˈpɪt/,gpt-3.5-turbo
sandstone,sˈændstˌoʊn,/sændstoʊn/,gpt-3.5-turbo
sank,sˈæŋk,The General American English pronunciation of 'sank' is /sæŋk/.,gpt-3.5-turbo
sapan,sˈeɪpən,The General American English pronunciation of 'sapan' is /ˈseɪpən/.,gpt-3.5-turbo
saracen,sˈɛɹəsən,/særəsən/,gpt-3.5-turbo
sardonic,sɑɹdˈɑːnɪk,/sɑrˈdɑnɪk/,gpt-3.5-turbo
saroyan,sɚˈɔɪn,The General American English pronunciation of 'saroyan' is /səˈɹɔɪən/.,gpt-3.5-turbo
sasse,sˈæs,The General American English pronunciation of 'sasse' is /sæs/.,gpt-3.5-turbo
satchel,sˈætʃəl,/sætʃəl/,gpt-3.5-turbo
satiate,sˈæʃət,/sˈeɪʃiˌeɪt/,gpt-3.5-turbo
sawshark,sˈɑːʃɑɹk,/sɔːʃɑɹk/,gpt-3.5-turbo
sawtooth,sˈɔːtwˌɑθ,/sɔːtʊθ/,gpt-3.5-turbo
scallywag,skˈæljˌɑg,The General American English pronunciation of 'scallywag' is /ˈskæliwæɡ/.,gpt-3.5-turbo
scalpel,skˈælpəl,The General American English pronunciation of 'scalpel' is /ˈskæl.pəl/.,gpt-3.5-turbo
scap,skˈæp,The General American English pronunciation of 'scap' is /skæp/.,gpt-3.5-turbo
scarce,skˈɛɹs,The General American English pronunciation of 'scarce' is /skɛɹs/.,gpt-3.5-turbo
scarcely,skˈɛɹsli,The General American English pronunciation of 'scarcely' is /ˈskɑɹsli/.,gpt-3.5-turbo
sceptre,sˈɛptɚ,The General American English pronunciation of 'sceptre' is /ˈsɛptɚ/.,gpt-3.5-turbo
scooper,skˈuːpɚ,/skuːpɚ/,gpt-3.5-turbo
scotus,skˈoʊtəs,The General American English pronunciation of 'scotus' is /ˈskoʊtəs/.,gpt-3.5-turbo
scouse,skˈaʊs,The General American English pronunciation of 'scouse' is /skaʊs/.,gpt-3.5-turbo
scran,skɹˈæn,The General American English pronunciation of 'scran' is /skɹæn/.,gpt-3.5-turbo
scraper,skɹˈeɪpɚ,The General American English pronunciation of 'scraper' is /ˈskɹeɪpɚ/.,gpt-3.5-turbo
scrawl,skɹˈɔːl,The General American English pronunciation of 'scrawl' is /skɹɔl/.,gpt-3.5-turbo
scuff,skˈʌf,The General American English pronunciation of 'scuff' is /skʌf/.,gpt-3.5-turbo
seaman,sˈiːmən,The General American English pronunciation of 'seaman' is /ˈsimən/.,gpt-3.5-turbo
secession,sɪsˈɛʃən,The General American English pronunciation of 'secession' is /səˈsɛʃən/.,gpt-3.5-turbo
sedative,sˈɛdətɪv,/sɛdətɪv/,gpt-3.5-turbo
sehnsucht,sˈɛnskət,The General American English pronunciation of 'sehnsucht' would be /ˈzɛnˌzʊkt/.,gpt-3.5-turbo
seiyuu,sijˈuːə,The General American English pronunciation of 'seiyuu' is /ˈseɪjuː/.,gpt-3.5-turbo
seleucus,səlˈeɪkwəs,The General American English pronunciation of 'seleucus' is /səˈljuːkəs/.,gpt-3.5-turbo
selfsame,sˈɛlfsˌeɪm,The General American English pronunciation of 'selfsame' is /ˈsɛlfˌseɪm/.,gpt-3.5-turbo
seminole,sˈɛmɪnˌoʊl,The General American English pronunciation of 'seminole' is /ˈsɛmɪnoʊl/.,gpt-3.5-turbo
sentient,sˈɛntiənt,The General American English pronunciation of 'sentient' is /ˈsɛnʃənt/.,gpt-3.5-turbo
sepoy,sˈɛpɔɪ,The General American English pronunciation of 'sepoy' is /ˈsɛpoɪ/.,gpt-3.5-turbo
septal,sˈɛptəl,The General American English pronunciation of 'septal' is /ˈsɛptəl/.,gpt-3.5-turbo
sesh,sˈɛʃ,The General American English pronunciation of 'sesh' is /sɛʃ/.,gpt-3.5-turbo
sesquicentennial,sˌɛskwəsəntˈiːʃən,The General American English pronunciation of 'sesquicentennial' is /ˌsɛskwɪsɛnˈtɛniəl/.,gpt-3.5-turbo
setpoints,sˈɛtpˌɔɪnts,The General American English pronunciation of 'setpoints' is /ˈsɛtpɔɪnts/.,gpt-3.5-turbo
sewed,sˈoʊd,The General American English pronunciation of 'sewed' is /soʊd/.,gpt-3.5-turbo
sewell,sˈuːəl,The General American English pronunciation of 'Sewell' is /ˈsuwəl/.,gpt-3.5-turbo
sexed,sˈɛkst,The General American English pronunciation of 'sexed' is /sɛkst/.,gpt-3.5-turbo
sexes,sˈɛksəz,The General American English pronunciation of 'sexes' is /ˈsɛksɪz/.,gpt-3.5-turbo
sext,sˈɛkts,The General American English pronunciation of 'sext' is /sɛkst/.,gpt-3.5-turbo
shader,ʃˈeɪdɚ,The General American English pronunciation of 'shader' is /ˈʃeɪdɚ/.,gpt-3.5-turbo
sharper,ʃˈɑːɹpɚ,The General American English pronunciation of 'sharper' is /ˈʃɑɹpɚ/.,gpt-3.5-turbo
shiite,ʃˈiːˌaɪt,The General American English pronunciation of 'shiite' is /ˈʃiˌaɪt/.,gpt-3.5-turbo
shikar,ʃˈiːkɚ,The General American English pronunciation of 'shikar' is /ˈʃiˌkɑɹ/.,gpt-3.5-turbo
shikari,ʃɪkˈɑːɹi,The General American English pronunciation of 'shikari' is /ʃɪˈkɑɹi/.,gpt-3.5-turbo
shillings,ʃˈɪlɪŋz,The General American English pronunciation of 'shillings' is /ˈʃɪlɪŋz/.,gpt-3.5-turbo
shipp,ʃˈɪp,The General American English pronunciation of 'shipp' is /ʃɪp/.,gpt-3.5-turbo
shithead,ʃˈɪthˌɛd,The General American English pronunciation of 'shithead' is /ˈʃɪthɛd/.,gpt-3.5-turbo
shitpost,ʃˈɪtpˌoʊst,The General American English pronunciation of 'shitpost' is /ˈʃɪtpoʊst/.,gpt-3.5-turbo
shizzle,ʃˈɪzəl,The General American English pronunciation of 'shizzle' is /ˈʃɪzəl/.,gpt-3.5-turbo
shoelace,ʃˈuːlˌeɪs,The General American English pronunciation of 'shoelace' is /ˈʃuːleɪs/.,gpt-3.5-turbo
shrew,ʃɹˈuː,The General American English pronunciation of 'shrew' is /ʃɹu/.,gpt-3.5-turbo
shriek,ʃɹˈiːk,The General American English pronunciation of 'shriek' is /ʃɹik/.,gpt-3.5-turbo
sian,siˈæn,The General American English pronunciation of 'sian' is /siˈæn/.,gpt-3.5-turbo
sicken,sˈɪkən,The General American English pronunciation of 'sicken' is /ˈsɪkən/.,gpt-3.5-turbo
sickening,sˈɪkənɪŋ,/sɪkənɪŋ/,gpt-3.5-turbo
sied,sˈiːd,The General American English pronunciation of 'sied' is /saɪd/.,gpt-3.5-turbo
siena,sˈiːnə,The General American English pronunciation of 'siena' is /siˈɛnə/.,gpt-3.5-turbo
sildenafil,sˈɪldənwˌeɪ,The General American English pronunciation of 'sildenafil' is /saɪˈdɛnəfɪl/.,gpt-3.5-turbo
silesia,sɪlˈiːzə,/sɪˈliʒə/,gpt-3.5-turbo
silkie,sˈɪlki,The General American English pronunciation of 'silkie' is /ˈsɪlki/.,gpt-3.5-turbo
silsden,sˈɪldən,The General American English pronunciation of 'silsden' is /ˈsɪlzˌdɛn/.,gpt-3.5-turbo
simile,sɪmˈiːl,The General American English pronunciation of 'simile' is /ˈsɪməli/.,gpt-3.5-turbo
similitude,sˈɪmələtˌud,The General American English pronunciation of 'similitude' is /sɪˈmɪləˌtud/.,gpt-3.5-turbo
situs,sˈaɪtəs,/saɪtəs/,gpt-3.5-turbo
sixteenth,sɪkstˈiːnθ,/sɪksˈtɪnθ/,gpt-3.5-turbo
skeptic,skˈɛptɪk,/sˈkɛptɪk/,gpt-3.5-turbo
sketched,skˈɛtʃt,/skɛtʃt/,gpt-3.5-turbo
sketching,skˈɛtʃɪŋ,/skɛtʃɪŋ/,gpt-3.5-turbo
skidoo,skiˈuːdoʊ,The General American English pronunciation of 'skidoo' is /skɪˈdu/.,gpt-3.5-turbo
skilful,skˈɪlfəl,The General American English pronunciation of 'skilful' is /ˈskɪlfəl/.,gpt-3.5-turbo
skippable,skˈɪpəbəl,/skɪpəbəl/,gpt-3.5-turbo
skitter,skˈɪtɚ,The General American English pronunciation of 'skitter' is /ˈskɪtəɹ/.,gpt-3.5-turbo
skuld,skˈʌld,The General American English pronunciation of 'skuld' is /skʌld/.,gpt-3.5-turbo
slacker,slˈækɚ,/sˈlækɚ/,gpt-3.5-turbo
slamming,slˈæmɪŋ,/sˈlæmɪŋ/,gpt-3.5-turbo
slanguage,slˈæŋjuɪdʒ,/sˈlæŋɡwɪdʒ/,gpt-3.5-turbo
slava,slˈɑːvə,The General American English pronunciation of 'slava' is /ˈslɑvə/.,gpt-3.5-turbo
slavonic,sləvˈɑːnɪk,The General American English pronunciation of 'slavonic' is /sləˈvɑnɪk/.,gpt-3.5-turbo
sleaze,slˈiːz,/sliːz/,gpt-3.5-turbo
sligo,slˈiːgoʊ,The General American English pronunciation of 'Sligo' is /ˈslaɪɡoʊ/.,gpt-3.5-turbo
slimy,slˈaɪmi,The General American English pronunciation of 'slimy' is /ˈslaɪmi/.,gpt-3.5-turbo
slivovitz,slˈɪvəvɪts,The General American English pronunciation of 'slivovitz' is /slɪˈvoʊvɪts/.,gpt-3.5-turbo
slum,slˈʌm,The General American English pronunciation of 'slum' is /slʌm/.,gpt-3.5-turbo
slurpy,slˈɚpi,The General American English pronunciation of 'slurpy' is /ˈslɝpi/.,gpt-3.5-turbo
slushpile,slˈʌspʃəl,/slʌʃpaɪl/,gpt-3.5-turbo
slutsky,slˈʌtski,The General American English pronunciation of 'Slutsky' is /ˈslʌtski/.,gpt-3.5-turbo
smolder,smˈoʊldɚ,The General American English pronunciation of 'smolder' is /ˈsmoʊldɚ/.,gpt-3.5-turbo
snappy,snˈæpi,/sˈnæpi/,gpt-3.5-turbo
snell,snˈɛl,The General American English pronunciation of 'snell' is /snɛl/.,gpt-3.5-turbo
sniff,snˈɪf,The General American English pronunciation of 'sniff' is /snɪf/.,gpt-3.5-turbo
snooty,snˈuːti,The General American English pronunciation of 'snooty' is /ˈsnuti/.,gpt-3.5-turbo
snoozefest,snˈuːzfˌɛsts,The General American English pronunciation of 'snoozefest' is /ˈsnuzfɛst/.,gpt-3.5-turbo
snore,snˈɔːɹ,The General American English pronunciation of 'snore' is /snɔɹ/.,gpt-3.5-turbo
snoring,snˈɔːɹɪŋ,/snɔːɹɪŋ/,gpt-3.5-turbo
snowbird,snˈoʊbˌɚd,The General American English pronunciation of 'snowbird' is /ˈsnoʊbɝd/.,gpt-3.5-turbo
snowfall,snˈoʊfɑl,The General American English pronunciation of 'snowfall' is /ˈsnoʊfɔl/.,gpt-3.5-turbo
snub,snˈʌb,The General American English pronunciation of 'snub' is /snʌb/.,gpt-3.5-turbo
snuffle,snˈʌfəl,The General American English pronunciation of 'snuffle' is /ˈsnʌfəl/.,gpt-3.5-turbo
snugly,snˈʌgli,The General American English pronunciation of 'snugly' is /ˈsnʌɡli/.,gpt-3.5-turbo
socrates,sˈɑːkɹətˌiz,/sɑkrəˈtiz/,gpt-3.5-turbo
soffit,sˈɔːfɪt,The General American English pronunciation of 'soffit' is /ˈsɑfɪt/.,gpt-3.5-turbo
softness,sˈɔːftnəs,The General American English pronunciation of 'softness' is /sɔftnəs/.,gpt-3.5-turbo
solarization,sˌoʊlɑɹɛziˈeɪʃən,/soʊləɹəˈzeɪʃən/,gpt-3.5-turbo
solicitor,səlˈɪsətɚ,/səˈlɪsətɚ/,gpt-3.5-turbo
sombrero,sɑmbɹˈɛɹoʊ,/səmˈbɛɹoʊ/,gpt-3.5-turbo
sonde,sˈɑːnd,The General American English pronunciation of 'sonde' is /sɑnd/.,gpt-3.5-turbo
songhai,sˈɔːŋhˈaɪ,The General American English pronunciation of 'Songhai' is /ˈsɔŋhaɪ/.,gpt-3.5-turbo
sortilege,sˈɔːɹtəlˌeɪdʒ,The General American English pronunciation of 'sortilege' is /ˈsɔɹtəlɪdʒ/.,gpt-3.5-turbo
sotol,sˈoʊtəl,The General American English pronunciation of 'sotol' is /ˈsoʊˌtoʊl/.,gpt-3.5-turbo
soubrette,subɹˈɛt,/suˈbɹɛt/,gpt-3.5-turbo
southerly,sˈʌðɚli,/sʌðərli/,gpt-3.5-turbo
spake,spˈeɪk,The General American English pronunciation of 'spake' is /speɪk/.,gpt-3.5-turbo
spared,spˈɛɹd,The General American English pronunciation of 'spared' is /spɛɹd/.,gpt-3.5-turbo
spate,spˈeɪt,The General American English pronunciation of 'spate' is /speɪt/.,gpt-3.5-turbo
spatter,spˈætɚ,The General American English pronunciation of 'spatter' is /ˈspætəɹ/.,gpt-3.5-turbo
spawner,spˈɔːnɚ,The General American English pronunciation of 'spawner' is /ˈspɔːnɚ/.,gpt-3.5-turbo
spectral,spˈɛktɹəl,The General American English pronunciation of 'spectral' is /ˈspɛktrəl/.,gpt-3.5-turbo
sped,spˈɛd,The General American English pronunciation of 'sped' is /spɛd/.,gpt-3.5-turbo
speeded,spˈiːdɪd,/sˈpidəd/,gpt-3.5-turbo
